Geneid,mouse_gene,ortholog_type,Secretome location,Secretome function,Level,Reliability,Cell type,Mean_TPM
PRAMEF5,Pramel11 | Pramel12 | Pramel13 | Pramel15 | Pramel16 | Pramel17 | Pramel18 | Pramel19 | Pramel20 | Pramel21 | Pramel23 | Pramel24 | Pramel28 | Pramel30 | Pramel31 | Pramel32 | Pramel33 | Pramel34 | Pramel35 | Pramel36 | Pramel37 | Pramel38 | Pramel39-ps | Pramel40 | Pramel41 | Pramel42 | Pramel43 | Pramel44 | Pramel45 | Pramel46 | Pramel47 | Pramel48 | Pramel49 | Pramel5 | Pramel50 | Pramel53 | Pramel54 | Pramel55 | Pramel56 | Pramel57 | Pramel58 | Pramel59 | Pramel60 | Pramel61,many-to-many,,,,,,0.000415259668508287
PRAMEF8,Pramel11 | Pramel12 | Pramel13 | Pramel15 | Pramel16 | Pramel17 | Pramel18 | Pramel19 | Pramel20 | Pramel21 | Pramel23 | Pramel24 | Pramel28 | Pramel30 | Pramel31 | Pramel32 | Pramel33 | Pramel34 | Pramel35 | Pramel36 | Pramel37 | Pramel38 | Pramel39-ps | Pramel40 | Pramel41 | Pramel42 | Pramel43 | Pramel44 | Pramel45 | Pramel46 | Pramel47 | Pramel48 | Pramel49 | Pramel5 | Pramel50 | Pramel53 | Pramel54 | Pramel55 | Pramel56 | Pramel57 | Pramel58 | Pramel59 | Pramel60 | Pramel61,many-to-many,,,Not detected,Uncertain,glandular cells,0.00165555801104972
PRAMEF33,Pramel11 | Pramel12 | Pramel13 | Pramel15 | Pramel16 | Pramel17 | Pramel18 | Pramel19 | Pramel20 | Pramel21 | Pramel23 | Pramel24 | Pramel28 | Pramel30 | Pramel31 | Pramel32 | Pramel33 | Pramel34 | Pramel35 | Pramel36 | Pramel37 | Pramel38 | Pramel39-ps | Pramel40 | Pramel41 | Pramel42 | Pramel43 | Pramel44 | Pramel45 | Pramel46 | Pramel47 | Pramel48 | Pramel49 | Pramel5 | Pramel50 | Pramel53 | Pramel54 | Pramel55 | Pramel56 | Pramel57 | Pramel58 | Pramel59 | Pramel60 | Pramel61,many-to-many,,,,,,0.000248903314917127
PRAMEF15,Pramel11 | Pramel12 | Pramel13 | Pramel15 | Pramel16 | Pramel17 | Pramel18 | Pramel19 | Pramel20 | Pramel21 | Pramel23 | Pramel24 | Pramel28 | Pramel30 | Pramel31 | Pramel32 | Pramel33 | Pramel34 | Pramel35 | Pramel36 | Pramel37 | Pramel38 | Pramel39-ps | Pramel40 | Pramel41 | Pramel42 | Pramel43 | Pramel44 | Pramel45 | Pramel46 | Pramel47 | Pramel48 | Pramel49 | Pramel5 | Pramel50 | Pramel53 | Pramel54 | Pramel55 | Pramel56 | Pramel57 | Pramel58 | Pramel59 | Pramel60 | Pramel61,many-to-many,,,,,,0.00221516574585635
PRAMEF14,,human-specific,,,,,,0.00113715193370166
PRAMEF19,Pramel11 | Pramel12 | Pramel13 | Pramel15 | Pramel16 | Pramel17 | Pramel18 | Pramel19 | Pramel20 | Pramel21 | Pramel23 | Pramel24 | Pramel28 | Pramel30 | Pramel31 | Pramel32 | Pramel33 | Pramel34 | Pramel35 | Pramel36 | Pramel37 | Pramel38 | Pramel39-ps | Pramel40 | Pramel41 | Pramel42 | Pramel43 | Pramel44 | Pramel45 | Pramel46 | Pramel47 | Pramel48 | Pramel49 | Pramel5 | Pramel50 | Pramel53 | Pramel54 | Pramel55 | Pramel56 | Pramel57 | Pramel58 | Pramel59 | Pramel60 | Pramel61,many-to-many,,,,,,0.00370918508287293
PRAMEF17,Pramel11 | Pramel12 | Pramel13 | Pramel15 | Pramel16 | Pramel17 | Pramel18 | Pramel19 | Pramel20 | Pramel21 | Pramel23 | Pramel24 | Pramel28 | Pramel30 | Pramel31 | Pramel32 | Pramel33 | Pramel34 | Pramel35 | Pramel36 | Pramel37 | Pramel38 | Pramel39-ps | Pramel40 | Pramel41 | Pramel42 | Pramel43 | Pramel44 | Pramel45 | Pramel46 | Pramel47 | Pramel48 | Pramel49 | Pramel5 | Pramel50 | Pramel53 | Pramel54 | Pramel55 | Pramel56 | Pramel57 | Pramel58 | Pramel59 | Pramel60 | Pramel61,many-to-many,,,,,,0.00350878729281768
PRAMEF20,Pramel11 | Pramel12 | Pramel13 | Pramel15 | Pramel16 | Pramel17 | Pramel18 | Pramel19 | Pramel20 | Pramel21 | Pramel23 | Pramel24 | Pramel28 | Pramel30 | Pramel31 | Pramel32 | Pramel33 | Pramel34 | Pramel35 | Pramel36 | Pramel37 | Pramel38 | Pramel39-ps | Pramel40 | Pramel41 | Pramel42 | Pramel43 | Pramel44 | Pramel45 | Pramel46 | Pramel47 | Pramel48 | Pramel49 | Pramel5 | Pramel50 | Pramel53 | Pramel54 | Pramel55 | Pramel56 | Pramel57 | Pramel58 | Pramel59 | Pramel60 | Pramel61,many-to-many,,,,,,0.00449997790055249
LRRC38,Lrrc38,one-to-one,,,Not detected,Approved,glandular cells,0.00912768784530387
PDPN,Pdpn,one-to-one,,,Not detected,Enhanced,glandular cells,2.58376632872928
PRDM2,Prdm2,one-to-one,,,Medium,Approved,glandular cells,5.01147668508287
KAZN,Kazn,one-to-one,,,Low,Approved,glandular cells,1.67434908287293
KAZN-AS1,,human-specific,,,,,,0.00293753591160221
TMEM51-AS1,,human-specific,,,,,,6.4200458839779
TMEM51,Tmem51,one-to-one,,,Medium,Approved,glandular cells,30.4917091160221
TMEM51-AS2,,human-specific,,,,,,0.164280055248619
FHAD1,Fhad1,one-to-one,,,Not detected,Enhanced,glandular cells,0.191236812154696
FHAD1-AS1,,human-specific,,,,,,0.164544527624309
EFHD2,Efhd2,one-to-one,,,Not detected,Enhanced,glandular cells,51.7848953038674
CTRC,Ctrc,one-to-one,Secreted to digestive system,Enzyme,Not detected,Enhanced,glandular cells,3651.80083701657
CELA2A,Cela2a,one-to-many (mouse-to-human),Secreted to digestive system,Enzyme,,,,5373.85291022099
CELA2B,Cela2a,one-to-many (mouse-to-human),Secreted to digestive system,Enzyme,,,,1216.16763754144
CASP9,Casp9,one-to-one,,,Medium,Approved,glandular cells,12.1205249447514
DNAJC16,Dnajc16,one-to-one,,,Low,Approved,glandular cells,3.49343490883978
SCARNA21B,,human-specific,,,,,,0.0240758066298343
AGMAT,Agmat,one-to-one,,,Low,Enhanced,glandular cells,0.459737569060773
DDI2,Ddi2,one-to-one,,,Medium,Approved,glandular cells,5.70429046961326
RSC1A1,Rsc1a1,one-to-one,,,Medium,Approved,glandular cells,0.353101986187845
PLEKHM2,Plekhm2,one-to-one,,,Medium,Approved,glandular cells,21.4339259392265
SLC25A34,Slc25a34,one-to-one,,,,,,3.21573453038674
SLC25A34-AS1,,human-specific,,,,,,0.0272717099447514
TMEM82,Tmem82,one-to-one,,,,,,0.0414014392265193
FBLIM1,Fblim1,one-to-one,,,Not detected,Approved,glandular cells,15.4268821823204
UQCRHL,Uqcrh | Uqcrh-ps1,many-to-many,,,Medium,Approved,glandular cells,1.99480687292818
SPEN,Spen,one-to-one,,,Medium,Supported,glandular cells,10.0377695856354
ZBTB17,Zbtb17,one-to-one,,,Medium,Approved,glandular cells,10.1348113812155
SRARP,Srarp,one-to-one,,,,,,0.0139746906077348
HSPB7,Hspb7,one-to-one,,,Medium,Approved,glandular cells,3.35419773756906
CLCNKA,Clcnka | Clcnkb,many-to-many,,,Low,Approved,glandular cells,2.46109512430939
CLCNKB,Clcnka | Clcnkb,many-to-many,,,Low,Uncertain,glandular cells,0.377361582872928
FAM131C,Fam131c,one-to-one,,,,,,1.98283940607735
EPHA2,Epha2,one-to-one,,,,,,9.00923729281768
ARHGEF19,Arhgef19,one-to-one,,,,,,6.76000378453039
ANO7L1,,human-specific,,,,,,1.84566648066298
CPLANE2,Cplane2,one-to-one,,,Medium,Approved,glandular cells,2.49402035359116
FBXO42,Fbxo42,one-to-one,,,Low,Approved,glandular cells,3.86418908839779
SZRD1,Szrd1,one-to-one,,,Medium,Uncertain,glandular cells,15.2468175414365
SPATA21,Spata21,one-to-one,,,,,,0.137712102209945
NECAP2,Necap2,one-to-one,,,Not detected,Approved,glandular cells,13.6298760497238
LINC01772,,human-specific,,,,,,0.978913209944751
CROCCP3,,human-specific,,,,,,1.92703971546961
RNU1-1,,human-specific,,,,,,0.0141032541436464
LINC01783,,human-specific,,,,,,0.176948616022099
NBPF1,,human-specific,,,,,,1.3628863121547
CROCCP2,,human-specific,,,,,,9.16645256906077
MST1P2,,human-specific,,,,,,12.2767743922652
RNU1-3,,human-specific,,,,,,0.000301651933701657
ESPNP,,human-specific,,,,,,0.240819958563536
CROCC,Crocc,one-to-one,,,Not detected,Enhanced,glandular cells,8.80913762430939
RNU1-4,,human-specific,,,,,,0.00150512430939227
MST1L,Mst1,one-to-many (mouse-to-human),,,,,,10.4921768508287
MIR3675,,human-specific,,,,,,0
RNU1-2,,human-specific,,,,,,0.0272160690607735
MFAP2,Mfap2,one-to-one,Secreted to extracellular matrix,No annotated function,Not detected,Enhanced,glandular cells,4.45163543922652
ATP13A2,Atp13a2,one-to-one,,,Medium,Enhanced,glandular cells,35.7026917127072
SDHB,Sdhb,one-to-one,,,Medium,Enhanced,glandular cells,42.4129834254144
PADI2,Padi2,one-to-one,,,Medium,Enhanced,glandular cells,0.798800267955801
LINC02783,,human-specific,,,,,,0.00145518232044199
PADI1,Padi1,one-to-one,,,Not detected,Uncertain,glandular cells,0.0891172209944751
PADI3,Padi3,one-to-one,,,,,,0.0152654889502762
MIR3972,,human-specific,,,,,,0.000949596685082873
PADI4,Padi4,one-to-one,,,Not detected,Enhanced,glandular cells,0.10817270441989
PADI6,Padi6,one-to-one,,,,,,0.00290186187845304
RCC2,Rcc2,one-to-one,,,Medium,Approved,glandular cells,15.2654271270718
ARHGEF10L,Arhgef10l,one-to-one,,,Medium,Approved,glandular cells,27.4591356077348
LINC02810,,human-specific,,,,,,0.00261849723756906
ACTL8,,human-specific,,,,,,0.00770359116022099
LINC01654,,human-specific,,,,,,0.00126571270718232
IGSF21,Igsf21,one-to-one,Intracellular and membrane,No annotated function,,,,0.590167295580111
IGSF21-AS1,,human-specific,,,,,,0.00141086464088398
KLHDC7A,Klhdc7a,one-to-one,,,,,,1.90146862430939
PAX7,Pax7,one-to-one,,,,,,0.00153697237569061
TAS1R2,Tas1r2,one-to-one,,,,,,0.00388489226519337
ALDH4A1,Aldh4a1,one-to-one,,,High,Enhanced,glandular cells,3.13446628176796
MIR4695,,human-specific,,,,,,0.00194688121546961
MIR1290,,human-specific,,,,,,0.00162959392265193
IFFO2,Iffo2,one-to-one,,,Medium,Approved,glandular cells,13.9509345027624
UBR4,Ubr4,one-to-one,,,Medium,Approved,glandular cells,10.4154127071823
EMC1-AS1,,human-specific,,,,,,1.00958882044199
EMC1,Emc1,one-to-one,,,Medium,Approved,glandular cells,5.08257436464088
MRTO4,Mrto4 | Mrto4-ps1 | Mrto4-ps2,one-to-many (human-to-mouse),,,Not detected,Approved,glandular cells,16.6237523756906
AKR7L,Akr7a5,one-to-many (mouse-to-human),,,,,,9.68680528176796
AKR7A3,Akr7a5,one-to-many (mouse-to-human),,,,,,201.831836381216
AKR7A2,Akr7a5,one-to-many (mouse-to-human),,,Low,Enhanced,glandular cells,30.4459233977901
SLC66A1,Slc66a1,one-to-one,,,Low,Approved,glandular cells,8.8626388121547
CAPZB,Capzb,one-to-one,,,Medium,Approved,glandular cells,6.3446964640884
MICOS10,Micos10,one-to-one,,,High,Enhanced,glandular cells,5.88438121546961
NBL1,Nbl1,one-to-many (mouse-to-human),Secreted in other tissues,No annotated function,,,,12.0285629834254
HTR6,Htr6,one-to-one,,,Not detected,Uncertain,glandular cells,0.017712226519337
TMCO4,Tmco4,one-to-one,,,,,,9.49580627071823
RNF186,Rnf186,one-to-one,,,Not detected,Enhanced,glandular cells,22.9806126519337
OTUD3,Otud3,one-to-one,,,Low,Approved,glandular cells,3.38470428176796
PLA2G2E,Pla2g2e,one-to-one,Secreted - unknown location,Enzyme,,,,0.0018227320441989
PLA2G2A,Pla2g2a,one-to-one,Secreted to blood,Enzyme,Not detected,Enhanced,glandular cells,13.2855468232044
PLA2G5,Pla2g5,one-to-one,Secreted in other tissues,Enzyme,High,Approved,glandular cells,0.306230121546961
PLA2G2D,Pla2g2d,one-to-one,Secreted in other tissues,Enzyme,,,,0.00791954972375691
PLA2G2F,Pla2g2f,one-to-one,Intracellular and membrane,Immunity,,,,0.0052662182320442
PLA2G2C,Pla2g2c,one-to-one,Secreted - unknown location,No annotated function,,,,0.0229968011049724
UBXN10,Ubxn10,one-to-one,,,Medium,Uncertain,glandular cells,0.517849350828729
LINC01757,,human-specific,,,,,,0.000868613259668508
VWA5B1,Vwa5b1,one-to-one,Secreted in male reproductive system,No annotated function,Not detected,Enhanced,glandular cells,0.103941649171271
LINC01141,,human-specific,,,,,,0.0122524861878453
CAMK2N1,Camk2n1,one-to-one,,,Medium,Approved,glandular cells,5.61470364640884
MUL1,Mul1,one-to-one,,,,,,13.7748162430939
FAM43B,Fam43b,one-to-one,,,Not detected,Approved,glandular cells,0.404543345303867
CDA,Cda,one-to-one,,,Not detected,Enhanced,glandular cells,0.861267781767956
PINK1,Pink1,one-to-one,,,Low,Uncertain,glandular cells,7.16632270718232
PINK1-AS,,human-specific,,,,,,2.44951425138122
DDOST,Ddost,one-to-one,,,High,Supported,glandular cells,135.392452209945
KIF17,Kif17,one-to-one,,,Not detected,Enhanced,glandular cells,0.244274298342541
SH2D5,Sh2d5,one-to-one,,,,,,0.0510606077348066
HP1BP3,Hp1bp3,one-to-one,,,Medium,Supported,glandular cells,22.1093947237569
EIF4G3,Eif4g3,one-to-one,,,Low,Enhanced,glandular cells,4.83758983425414
MIR1256,,human-specific,,,,,,0.0061083591160221
ECE1,Ece1,one-to-one,,,Medium,Enhanced,glandular cells,50.4076279005525
ECE1-AS1,,human-specific,,,,,,0.192619524861878
NBPF3,,human-specific,,,,,,1.27996538674033
ALPL,Alpl,one-to-one,Intracellular and membrane,Enzyme,Low,Enhanced,glandular cells,3.52124716574586
LINC02596,,human-specific,,,,,,0.0508937596685083
RAP1GAP,Rap1gap,one-to-one,,,High,Enhanced,glandular cells,61.0780834254144
USP48,Usp48,one-to-one,,,High,Approved,glandular cells,8.95855640883978
LDLRAD2,Ldlrad2,one-to-one,Secreted - unknown location,Receptor,Low,Approved,glandular cells,0.550957403314917
HSPG2,Hspg2,one-to-one,Secreted to extracellular matrix,Developmental protein,Not detected,Approved,glandular cells,12.7160316850829
CELA3B,Cela3a | Cela3b,many-to-many,Secreted to digestive system,Enzyme,Not detected,Supported,glandular cells,10250.5340883978
CELA3A,Cela3a | Cela3b,many-to-many,Secreted to digestive system,Enzyme,Not detected,Supported,glandular cells,34073.4049723757
LINC01635,,human-specific,,,,,,0.657775309392265
LINC00339,,human-specific,,,,,,5.25153763259669
CDC42,Cdc42,one-to-one,,,Medium,Approved,glandular cells,7.38128198895028
WNT4,Wnt4,one-to-one,Secreted to extracellular matrix,Developmental protein,,,,1.49100396132597
MIR4418,,human-specific,,,,,,0.0480523756906077
ZBTB40,Zbtb40,one-to-one,,,,,,8.80310820441989
EPHA8,Epha8,one-to-one,Intracellular and membrane,Receptor,,,,0.93187353038674
MIR6127,,human-specific,,,,,,0.0119198839779006
C1QA,C1qa,one-to-one,Secreted to blood,Complement pathway,Not detected,Supported,glandular cells,17.7499487513812
C1QC,C1qc,one-to-one,Secreted to blood,Complement pathway,Low,Supported,glandular cells,19.7680699198895
C1QB,C1qb,one-to-one,Secreted to blood,Complement pathway,Not detected,Approved,glandular cells,21.9255176270718
EPHB2,Ephb2,one-to-one,Intracellular and membrane,Receptor,Medium,Approved,glandular cells,1.05449135359116
MIR4684,,human-specific,,,,,,0.0160624889502762
MIR4253,,human-specific,,,,,,0.0464834889502762
LACTBL1,Lactbl1,one-to-one,,,,,,0.0944958066298343
TEX46,Tex46,one-to-one,,,,,,0.0282860193370166
KDM1A,Kdm1a,one-to-one,,,High,Supported,glandular cells,12.0073136464088
MIR3115,,human-specific,,,,,,0.00346954143646409
LUZP1,Luzp1,one-to-one,,,High,Enhanced,glandular cells,2.52589216298343
HTR1D,Htr1d,one-to-one,,,,,,0.0490208121546961
LINC01355,,human-specific,,,,,,4.42517018232044
HNRNPR,Hnrnpr,one-to-one,,,Low,Supported,glandular cells,10.8545524861878
ZNF436,Zfp46,one-to-one,,,Medium,Approved,glandular cells,4.97781272099448
ZNF436-AS1,,human-specific,,,,,,2.25721119060774
TCEA3,Tcea3,one-to-one,,,High,Approved,glandular cells,66.9788825966851
ASAP3,Asap3,one-to-one,,,Not detected,Approved,glandular cells,11.5353442541436
E2F2,E2f2,one-to-one,,,Low,Uncertain,glandular cells,0.088720682320442
ID3,Id3,one-to-one,,,High,Approved,glandular cells,33.7860496961326
MDS2,,human-specific,,,,,,0.0421519779005525
RPL11,Rpl11,one-to-one,,,Medium,Approved,glandular cells,646.783953038674
ELOA-AS1,,human-specific,,,,,,0.494670085635359
ELOA,Eloa,one-to-many (mouse-to-human),,,Low,Approved,glandular cells,15.7774021270718
PITHD1,Pithd1,one-to-one,,,Not detected,Uncertain,glandular cells,19.2861800828729
LYPLA2,Lypla2,one-to-one,,,,,,25.0678296685083
GALE,Gale,one-to-one,,,,,,5.75911566298343
HMGCL,Hmgcl,one-to-one,,,Low,Enhanced,glandular cells,8.47852301104972
FUCA1,Fuca1,one-to-one,Intracellular and membrane,Enzyme,Low,Enhanced,glandular cells,14.2214106906077
CNR2,Cnr2,one-to-one,,,Medium,Uncertain,glandular cells,0.00989933149171271
MIR378F,,human-specific,,,,,,0.0020751270718232
PNRC2,Pnrc2,one-to-one,,,High,Uncertain,glandular cells,20.6388536187845
SRSF10,Srsf10,one-to-one,,,High,Uncertain,glandular cells,12.389882679558
MYOM3,Myom3,one-to-one,,,,,,0.443929574585635
MYOM3-AS1,,human-specific,,,,,,0.00239363259668508
IL22RA1,Il22ra1,one-to-one,,,,,,146.082590607735
IFNLR1,Ifnlr1,one-to-one,Intracellular and membrane,Receptor,,,,3.37821029005525
GRHL3,Grhl3,one-to-one,,,Not detected,Enhanced,glandular cells,0.143911784530387
LINC02800,,human-specific,,,,,,0.00913924861878453
GRHL3-AS1,,human-specific,,,,,,0.026127773480663
STPG1,Stpg1,one-to-one,,,,,,1.00379372651934
NIPAL3,Nipal3,one-to-one,,,High,Approved,glandular cells,4.51145533149171
RCAN3AS,,human-specific,,,,,,0.388560751381216
RCAN3,Rcan3,one-to-one,,,Not detected,Enhanced,glandular cells,5.04673016574586
NCMAP-DT,,human-specific,,,,,,0.522105055248619
NCMAP,Ncmap,one-to-one,,,,,,6.47102828729282
SRRM1,Srrm1,one-to-one,,,High,Supported,glandular cells,19.7388548066298
CLIC4,Clic4,one-to-one,,,Medium,Enhanced,glandular cells,19.2112218508287
RUNX3,Runx3,one-to-one,,,Not detected,Enhanced,glandular cells,0.516397668508287
MIR6731,,human-specific,,,,,,0
RUNX3-AS1,,human-specific,,,,,,0.0474339696132597
MIR4425,,human-specific,,,,,,0
LINC02793,,human-specific,,,,,,0.00210889779005525
SYF2,Syf2,one-to-one,,,High,Approved,glandular cells,14.4071888121547
RSRP1,Rsrp1,one-to-one,,,,,,21.5984090607735
RHD,Rhd,one-to-many (mouse-to-human),,,Not detected,Supported,glandular cells,0.166144281767956
TMEM50A,Tmem50a,one-to-one,,,,,,21.0211645303867
RHCE,Rhd,one-to-many (mouse-to-human),,,Not detected,Supported,glandular cells,0.492063201657459
MACO1,Maco1,one-to-one,,,,,,18.472878839779
LDLRAP1,Ldlrap1,one-to-one,,,Low,Uncertain,glandular cells,18.2771052762431
MAN1C1,Man1c1,one-to-one,,,Not detected,Uncertain,glandular cells,1.04177348066298
SELENON,Selenon,one-to-one,Intracellular and membrane,Enzyme,High,Approved,glandular cells,35.210764640884
MTFR1L,Mtfr1l,one-to-one,,,Medium,Approved,glandular cells,16.958345359116
AUNIP,Aunip,one-to-one,,,,,,0.162675041436464
PAQR7,Paqr7,one-to-one,,,Medium,Approved,glandular cells,4.35413486187845
STMN1,Stmn1,one-to-one,,,Low,Enhanced,glandular cells,3.37795289502762
MIR3917,,human-specific,,,,,,0
PAFAH2,Pafah2,one-to-one,,,Low,Approved,glandular cells,17.5946587845304
EXTL1,Extl1,one-to-one,,,Low,Uncertain,glandular cells,1.37975109116022
SLC30A2,Slc30a2,one-to-one,,,,,,59.0229735082873
TRIM63,Trim63,one-to-one,,,,,,0.353924867403315
PDIK1L,Pdik1l,one-to-one,,,,,,3.69824555248619
FAM110D,Fam110d,one-to-one,,,Medium,Approved,glandular cells,1.72407514088398
C1orf232,Gm30191,one-to-one,,,,,,0.0050240635359116
ZNF593OS,Zfp593os,one-to-one,,,,,,0.180611303867403
CNKSR1,Cnksr1,one-to-one,,,,,,14.916993038674
CATSPER4,Catsper4,one-to-one,,,Not detected,Enhanced,glandular cells,0.0245776022099448
ZPLD2P,Zpld2,one-to-one,,,,,,0.743146367403315
CEP85,Cep85,one-to-one,,,Not detected,Approved,glandular cells,3.01943055248619
SH3BGRL3,Sh3bgrl3,one-to-one,,,Medium,Enhanced,glandular cells,114.632993646409
UBXN11,Ubxn11,one-to-one,,,Low,Approved,glandular cells,8.42476848066298
CD52,Cd52,one-to-one,,,,,,1.67975557458564
CRYBG2,Crybg2,one-to-one,,,,,,0.0816844640883978
ZNF683,Zfp683,one-to-one,,,Low,Uncertain,glandular cells,0.17832632320442
LIN28A,Lin28a,one-to-one,,,Not detected,Enhanced,glandular cells,0.00628426795580111
DHDDS,Dhdds,one-to-one,,,Medium,Uncertain,glandular cells,7.7487226519337
DHDDS-AS1,,human-specific,,,,,,0.340704552486188
HMGN2,Hmgn2 | Hmgn2-ps,one-to-many (human-to-mouse),,,Medium,Supported,glandular cells,40.7838756906077
RPS6KA1,Rps6ka1,one-to-one,,,High,Enhanced,glandular cells,10.9423659668508
MIR1976,,human-specific,,,,,,0
ARID1A,Arid1a,one-to-one,,,Medium,Supported,glandular cells,10.4595679558011
PIGV,Pigv,one-to-one,,,,,,2.47298277900553
ZDHHC18,Zdhhc18,one-to-one,,,Not detected,Approved,glandular cells,5.40075179558011
SFN,Sfn,one-to-one,Secreted in other tissues,No annotated function,Not detected,Enhanced,glandular cells,1.48668139779006
GPN2,Gpn2,one-to-one,,,,,,6.89125093922652
GPATCH3,Gpatch3,one-to-one,,,Low,Approved,glandular cells,5.08877602209945
NUDC,Nudc,one-to-one,,,Low,Enhanced,glandular cells,39.1371511049724
NR0B2,Nr0b2,one-to-one,,,,,,18.067763839779
KDF1,Kdf1,one-to-one,,,Medium,Uncertain,glandular cells,11.0891196132597
OSTCP2,,human-specific,,,,,,0.138722273480663
TRNP1,Trnp1,one-to-one,,,,,,14.3532826243094
TENT5B,Tent5b,one-to-one,,,,,,0.893445842541436
SLC9A1,Slc9a1,one-to-one,,,High,Enhanced,glandular cells,6.01283784530387
WDTC1,Wdtc1,one-to-one,,,Low,Uncertain,glandular cells,19.4467102486188
TMEM222,Tmem222,one-to-one,,,Medium,Approved,glandular cells,14.9402072928177
ACTG1P20,,human-specific,,,,,,0.804951433701658
SYTL1,Sytl1,one-to-one,,,Low,Enhanced,glandular cells,78.3455756906077
MAP3K6,Map3k6,one-to-one,,,Medium,Approved,glandular cells,9.58219958563536
FCN3,,human-specific,,,,,,8.58551520165746
CD164L2,Cd164l2,one-to-one,,,High,Enhanced,glandular cells,0.524430096685083
GPR3,Gpr3,one-to-one,,,,,,0.284128928176796
WASF2,Wasf2,one-to-one,,,Medium,Enhanced,glandular cells,27.1748365469613
AHDC1,Ahdc1,one-to-one,,,Medium,Approved,glandular cells,5.28395801104972
FGR,Fgr,one-to-one,,,Not detected,Enhanced,glandular cells,2.88305989502762
LINC02574,,human-specific,,,,,,0.0124535552486188
IFI6,,human-specific,,,,,,29.3614135082873
FAM76A,Fam76a,one-to-one,,,Low,Uncertain,glandular cells,3.56376001657459
STX12,Stx12,one-to-one,,,Low,Approved,glandular cells,12.1105129834254
PPP1R8,Ppp1r8,one-to-one,,,High,Enhanced,glandular cells,10.5979920718232
SCARNA1,,human-specific,,,,,,0.0511760110497238
THEMIS2,Themis2,one-to-one,,,Medium,Uncertain,glandular cells,2.30153012154696
RPA2,Rpa2,one-to-one,,,High,Supported,glandular cells,12.0600965469613
SMPDL3B,Smpdl3b,one-to-one,Secreted to blood,Immunity,,,,11.056120441989
XKR8,Xkr8,one-to-one,,,,,,9.86174320441989
EYA3,Eya3,one-to-one,,,,,,4.76479784530387
PTAFR,Ptafr,one-to-one,,,Low,Approved,glandular cells,1.24987327624309
DNAJC8,Dnajc8,one-to-one,,,Medium,Approved,glandular cells,15.2654611878453
ATP5IF1,Atp5if1,one-to-one,,,Low,Supported,glandular cells,29.3367498618785
SESN2,Sesn2,one-to-one,,,,,,8.19535386740331
MED18,Med18,one-to-one,,,Not detected,Uncertain,glandular cells,4.5871466961326
PHACTR4,Phactr4,one-to-one,,,High,Approved,glandular cells,6.82584718232044
