Geneid,mouse_gene,ortholog_type,Secretome location,Secretome function,Level,Reliability,Cell type,Mean_TPM,adult_SM_01,adult_SM_02,adult_SM_03,adult_SM_04,adult_SM_05,adult_SM_06
ABRAXAS2,Abraxas2,one-to-one,NA,NA,Medium,Approved,glandular cells,5.75828849573947,5.23409645237548,4.50144126392089,7.24982934595737,5.76918424918495,5.21872204773115,6.57645761526698
ABR_1,NA,human-specific,NA,NA,NA,NA,NA,0.18352722341846917,0.140362839226237,0.142387241366095,0.0974728285708554,0.236543593525933,0.0634061646503315,0.420990673171363
ABR_2,NA,human-specific,NA,NA,NA,NA,NA,0.40401155601735966,0.509408733453569,0.284187909883228,0.750818681986022,0.345724218944543,0.25046576579896,0.283464026037836
ABT1,Abt1,one-to-one,NA,NA,NA,NA,NA,0.5593044138204402,0,0.630499678294807,0.265968672292014,1.23709968539373,0.961182588832299,0.261075858109791
ABT1_1,NA,human-specific,NA,NA,NA,NA,NA,1.2433878388933326,1.61578231668918,0.971310315210918,1.57364797772775,0.609585352222997,1.2975964949236,1.39240457658555
ABTB1,Abtb1,one-to-one,NA,NA,Medium,Uncertain,glandular cells,8.249734212162162,12.3085383018841,6.6434142774436,8.34850893329752,7.2262811282499,7.25503777316101,7.71662485893684
ABTB2,Abtb2,one-to-one,NA,NA,Low,Approved,glandular cells,5.743385329633363,8.0310365518403,4.43735449264778,7.19445258549898,5.46475339286969,3.9937136565982,5.33900129834523
ABTB3,Abtb3,one-to-one,NA,NA,NA,NA,NA,3.5729681623575953,3.29822088967156,2.90492400321707,3.96200778311427,2.53283276383053,3.81188543943165,4.92793809488049
ACAA1,Acaa1a | Acaa1b,one-to-many (human-to-mouse),NA,NA,Not detected,Enhanced,glandular cells,10.161906340709235,13.2530246222501,9.02174443150793,10.353780457082,8.98028505232156,8.01357376814262,11.3490297129512
ACAA2,Acaa2,one-to-one,NA,NA,Medium,Approved,glandular cells,4.43880327846156,3.55129736111693,4.31916332057275,3.56685259765503,4.40008810209196,6.0906323517706,4.70478593756209
ACACA,Acaca,one-to-one,NA,NA,Medium,Approved,glandular cells,0.47874737051947297,0.254370352177714,0.155797158146159,0.533263708956969,0.849795880726732,0.618617884250082,0.460639238859182
ACACA_1,NA,human-specific,NA,NA,NA,NA,NA,0.2571169647628835,0.148988883143855,0.276491464863829,0.450956203158283,0.230878581120087,0.278494390811249,0.156892265479998
ACACB,Acacb,one-to-one,Intracellular and membrane,Enzyme,Not detected,Enhanced,glandular cells,12.996785823500016,13.7524850479782,13.4709344282499,13.499348706544,13.9106708649969,11.6585910279538,11.6886848652773
ACAD10,Acad10 | Acad12,one-to-many (human-to-mouse),NA,NA,NA,NA,NA,10.269218385110735,11.8301492315844,7.63449084622016,10.8847306039662,10.6585539129946,9.78230741348665,10.8250783024124
ACAD11,Acad11,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0,0,0,0,0,0,0
ACAD8,Acad8,one-to-one,NA,NA,Medium,Enhanced,glandular cells,8.487214072173984,7.34266390235691,6.50861559240517,9.13740930979912,8.01257660961133,10.0105483567318,9.91147066213957
ACAD9,Acad9,one-to-one,NA,NA,Medium,Supported,glandular cells,14.156439147659967,16.1521237583673,11.0686948487408,15.7278855514721,14.7367075951124,11.5726874094689,15.6805357227983
ACAD9-DT,NA,human-specific,NA,NA,NA,NA,NA,1.0888559171760688,0.7526507372612,0.964428561965497,1.11502251076267,1.29657563180689,0.831099464430236,1.57335859682992
ACADL,Acadl,one-to-one,NA,NA,Medium,Enhanced,glandular cells,6.471983453617631,6.7598569316462,7.12202160964896,8.62784468912553,4.84496964244949,5.21988551618958,6.25732233264603
ACADM,Acadm,one-to-one,NA,NA,Medium,Enhanced,glandular cells,16.147976034258534,10.5187065515214,15.2015409252808,18.0946717988143,11.5896122572113,22.4798198844417,19.0035047882817
ACADS,Acads,one-to-one,NA,NA,Medium,Enhanced,glandular cells,14.875698865000034,13.8323575715367,14.224718219605201,14.6838257107691,17.2363877322449,15.2475702188634,14.0293337369809
ACADSB,Acadsb,one-to-one,NA,NA,Medium,Enhanced,glandular cells,8.401217198152723,6.94683245458456,7.58085706847298,9.81555383961396,9.00469578442653,9.9645115242868,7.09485251753151
ACADVL,Acadvl,one-to-one,NA,NA,Medium,Enhanced,glandular cells,112.0754192708726,131.21721967193,97.2575192053796,110.120824983592,101.717421635542,115.098363107502,117.04116702129
ACAN,Acan,one-to-one,Secreted to extracellular matrix,No annotated function,Not detected,Enhanced,glandular cells,0.05813182752118788,0.012598016632269,0.0591902507987408,0.0909844012269328,0.0566147971343183,0.0607030119942802,0.0687004873405862
ACAP1,Acap1,one-to-one,NA,NA,Low,Approved,glandular cells,0,0,0,0,0,0,0
ACAP1_1,NA,human-specific,NA,NA,NA,NA,NA,0.5285847685910188,0.871428431735233,0.411389058463407,0.789880204401605,0.432837816215968,0.165747677281257,0.500225423448643
ACAP2,Acap2,one-to-one,NA,NA,Medium,Supported,glandular cells,6.217567599051454,6.39880357062708,4.90592603489313,7.90550632327558,4.89799967246511,7.72888184208079,5.46828815096703
ACAP3,Acap3,one-to-one,NA,NA,Low,Approved,glandular cells,21.708057707563466,27.1597098783935,15.2974942213134,21.5384425842963,24.2498992374087,19.216731213141,22.7860691108279
ACAT1,Acat1,one-to-one,NA,NA,High,Enhanced,glandular cells,43.25350644239495,34.3499704347262,36.1553645311158,54.7785754291598,45.1844741653053,46.7662928299948,42.2863612640678
ACAT2,Acat2 | Acat3,one-to-many (human-to-mouse),NA,NA,Medium,Enhanced,glandular cells,4.742892983229049,4.77133449255535,3.33233636017952,5.65961178856639,3.59300322636952,6.2136416451037,4.88743038659981
ACBD3,Acbd3,one-to-one,NA,NA,Medium,Approved,glandular cells,9.112346558810065,6.86331791159892,7.30425471149315,10.6834027646024,10.0406595462344,9.31344091389922,10.4690035050323
ACBD3-AS1,NA,human-specific,NA,NA,NA,NA,NA,1.9273027307786275,2.39619418393362,0.909755740992396,3.84568988405902,2.27332160465875,1.12252395195772,1.01633101907026
ACBD4,Acbd4,one-to-one,NA,NA,Not detected,Approved,glandular cells,4.5001541632639235,4.55684915628862,3.80396900292273,5.43813886855714,4.50404389621081,3.7846086182104,4.91331543739384
ACBD5,Acbd5,one-to-one,NA,NA,High,Enhanced,glandular cells,4.208045010508015,3.82909890958445,3.50521140485218,5.02619308147729,4.09865044733237,4.93183624222521,3.85727997757659
ACBD6,Acbd6,one-to-one,NA,NA,Medium,Approved,glandular cells,1.6886224271134467,1.75790108356218,1.36828943568718,1.77473145180899,1.68424503649928,1.58550749712223,1.96106005800082
ACBD7,Acbd7,one-to-one,NA,NA,NA,NA,NA,1.7709303736213466,1.480734239775,1.4137320759969,2.20655344934014,2.17636015998714,1.04924345657769,2.29895886005121
ACBD7-DCLRE1CP1,NA,human-specific,NA,NA,NA,NA,NA,0.06730997440414876,0,0.0503011887885716,0,0.211695048863329,0.141863608772992,0
ACCS,Accs,one-to-one,NA,NA,Low,Approved,glandular cells,5.307043167465333,5.9287832743059,4.24253108823795,5.94181459048779,5.14919722801045,5.17322784478629,5.40670497896362
ACCSL,Accsl,one-to-one,NA,NA,NA,NA,NA,0.14508386092120257,0.177132457993369,0,0.224926954757298,0.0227435305729244,0.335305645994268,0.110394576209356
ACD,Acd,one-to-one,NA,NA,High,Approved,glandular cells,3.73964044008624,5.61308879890671,3.54697498624639,4.22898026920892,2.69526476259097,3.33449158223983,3.01904224132462
ACE,Ace,one-to-one,Secreted to blood,Enzyme,Not detected,Enhanced,glandular cells,1.7006084853761365,2.20974873759945,2.07550805882163,2.21093929872857,1.50192483543747,1.00648776815984,1.19904221350986
ACE2,Ace2,one-to-one,Secreted to blood,Receptor,Not detected,Enhanced,glandular cells,0.5944552531801497,0.753961404631267,0.458491941517772,0.70993488114515,0.356054575273123,0.800476374970286,0.4878123415433
ACE2-DT,NA,human-specific,NA,NA,NA,NA,NA,0.041067949461867835,0,0,0,0,0.246407696771207,0
ACER1,Acer1,one-to-one,NA,NA,NA,NA,NA,0.11026170910371588,0.235365007184774,0,0.298872013194119,0.0906614964418981,0,0.0366717378015042
ACER2,Acer2,one-to-one,NA,NA,NA,NA,NA,2.033155929986905,1.51358673756293,2.46974174037514,2.36199365873466,1.66610197314054,2.11009789230986,2.0774135777983
ACER3,Acer3,one-to-one,NA,NA,Not detected,Approved,glandular cells,2.0600302314918033,2.23041974353569,1.01703825761886,2.37774149580427,1.39514672460686,2.32371535068337,3.01611981670177
ACER3-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.34625798401964625,0.0518153199526687,0.0442632702755568,0.748433026862324,0.186284169211596,0.312087418240673,0.734664699575059
ACHE,Ache,one-to-one,Intracellular and membrane,Enzyme,NA,NA,NA,2.2901349766758865,3.66081432058537,1.21377398743949,2.73024945367415,2.0733396207937,1.51022940575177,2.55240307181084
ACIN1,Acin1,one-to-one,NA,NA,Medium,Supported,glandular cells,8.484908728470069,11.3169653024335,7.15768667675598,10.1636652807095,7.40861550117839,6.71797814621593,8.14454146352712
ACKR1,Ackr1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,2.9034592834654016,1.7670930353089,1.29988197482306,3.92681840746855,2.33824792579163,1.18259212329994,6.90612223410033
ACKR2,Ackr2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,1.5324026989315236,1.04062145412635,1.03990557985845,1.04715157532495,0.847063399532062,1.30085133562993,3.9188228491174
ACKR3,Ackr3,one-to-one,NA,NA,Low,Approved,glandular cells,1.3414006181635176,0.91604845498412,0.493337269824956,1.59310543260936,1.55717578386671,1.7511830580236,1.73755370967236
ACKR4,Ackr4,one-to-one,NA,NA,NA,NA,NA,1.9089621973018236,2.06229827305762,2.83832605668222,1.98588903848949,0.988571258626411,2.42906822390851,1.14962033304669
ACLY,Acly,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,18.463672257022367,19.1437879426094,11.1921966361605,23.2315931085401,16.4999148725232,16.5895590503613,24.1249819319397
ACMSD,Acmsd,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.6809570671990155,0.866942922217275,0.852373195473546,1.01778036925565,0.749795078681644,0.295565654667051,0.303285182898927
ACO1,Aco1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,7.898139554112023,8.39665718729626,6.12542809587815,9.6571414283107,6.62613897987118,6.74004037934905,9.8434312539668
ACO2,Aco2,one-to-one,NA,NA,High,Enhanced,glandular cells,26.096618220378502,30.0619826294525,20.2508832791936,32.2803910892908,24.7613326123423,21.2622623906666,27.9628573213252
ACOD1,Acod1,one-to-one,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
ACOT1,Acot1 | Acot2 | Acot3 | Acot5,many-to-many,NA,NA,Medium,Approved,glandular cells,0.676519456791359,0.714483864174932,0.644256537675396,1.01437646263095,0.606494148611318,0.733169802292873,0.346335925362685
ACOT11,Acot11,one-to-one,NA,NA,Low,Enhanced,glandular cells,9.359622178437142,14.1875927789234,9.12706689202894,7.61648804690949,9.20763404098792,8.99744560045678,7.02150571131632
ACOT12,Acot12,one-to-one,NA,NA,NA,NA,NA,0.25835787203812965,0.161282300841686,0.201364205245543,0.4548924254073,0.133808091959048,0.17933814617076,0.419462062604441
ACOT13,Acot13,one-to-one,NA,NA,Medium,Enhanced,glandular cells,4.993893158111393,4.60976848779839,3.85682332078396,6.65846121496315,5.71519185814957,4.21374233605561,4.90937173091768
ACOT2,Acot1 | Acot2 | Acot3 | Acot5,many-to-many,NA,NA,Medium,Enhanced,glandular cells,7.391290155092505,9.37457554539769,4.61773675625454,8.549276704255,8.6227318233508,7.97825401938926,5.20516608190774
ACOT4,Acot4,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.7812393687377803,0.32058297614402,0.20539365961313,1.55836763876217,0.756358231749405,0.579268332887397,1.26746537327056
ACOT6,Acot6,one-to-one,NA,NA,NA,NA,NA,0.2521779944331852,0,0.413245434438424,0.422317237007522,0.217395489408059,0.0832478033823854,0.376862002362721
ACOT7,Acot7,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,1.1972349150976356,1.54885913421071,0.960324610637984,1.16579162082719,0.987940255695373,0.722236687387266,1.79825718182729
ACOT8,Acot8,one-to-one,NA,NA,Medium,Approved,glandular cells,8.325503890255375,10.354428103875,7.34401425988613,8.0744409244185391,8.28188368953222,7.60973154810174,8.28852481571862
ACOT9,Acot10 | Acot9,one-to-many (human-to-mouse),NA,NA,Medium,Supported,glandular cells,5.19564232100756,5.54709519745262,2.77580318853803,5.45335870623935,3.92254795930252,6.69848880734011,6.77656006717273
ACOX1,Acox1,one-to-one,NA,NA,Low,Approved,glandular cells,16.361888933011233,14.0552508823414,13.6058536488891,18.071757943647,15.7219262047231,18.8349895828097,17.8815553356571
ACOX2,Acox2,one-to-one,NA,NA,Low,Enhanced,glandular cells,2.115305568165392,4.15960627133649,2.07925068681175,2.34113327909514,1.8448155863236,1.13780583744229,1.12922174798308
ACOX3,Acox3,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,5.861791580186215,6.04370619381404,5.31856972224973,6.01478353542568,6.45676862686076,5.16993176126128,6.1669896415058
ACOXL,Acoxl,one-to-one,NA,NA,NA,NA,NA,0.12729278596681182,0.159474300147397,0.138149769904688,0.0998260196344132,0.0888265524308117,0.162342294004675,0.115137779678886
ACOXL-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.05921466410580522,0.0365546435282525,0.0624536553203062,0.0406157016685034,0.0657098268109398,0.110085630406813,0.0398685269000164
ACP1,Acp1,one-to-one,NA,NA,Low,Approved,glandular cells,30.2008687059115,28.7516751443957,25.7280687621954,35.0898510748518,30.4019892334361,32.3230927440457,28.9105352765443
ACP2,Acp2,one-to-one,NA,NA,NA,NA,NA,21.8776733984625,23.9918549073353,20.6048916068459,23.8572326300831,21.3093831085012,18.0282361903118,23.4744419476977
ACP3,Acp3,one-to-one,Secreted to blood,Enzyme,Not detected,Enhanced,glandular cells,5.5886515200541895,6.24932971882215,4.23397793433411,5.84904440818794,7.00028458578066,3.4673452223424,6.73192725085788
ACP4,Acp4,one-to-one,NA,NA,NA,NA,NA,0.8197805711133337,1.26862590736575,0.37369810150675,1.06932486687896,0.7863635011801,0.895844375966259,0.524826673782183
ACP5,Acp5,one-to-one,Intracellular and membrane,Enzyme,Not detected,Enhanced,glandular cells,4.546619511450394,5.20006612955778,4.22369294707832,4.89373989174276,3.65217507399487,5.37409700329807,3.93594602303056
ACP6,Acp6,one-to-one,Intracellular and membrane,Enzyme,NA,NA,NA,2.19943328440272,3.09830892476111,1.95328849978826,2.75401380112377,2.19436419950378,1.64219780178742,1.55442647945198
ACP7,Acp7,one-to-one,Secreted - unknown location,Enzyme,Not detected,Uncertain,glandular cells,0.043047469088698664,0,0.0806490783525154,0.0349658627068434,0,0.0568633146395093,0.0858065588333239
ACR,Acr,one-to-one,Secreted in male reproductive system,Enzyme,Not detected,Enhanced,glandular cells,0,0,0,0,0,0,0
ACRBP,Acrbp,one-to-one,Secreted in male reproductive system,No annotated function,Not detected,Enhanced,glandular cells,0.2792175421213273,0.739612692993683,0,0.239685941289929,0.443170527489215,0.185614196780411,0.0672218941747258
ACRV1,Acrv1,one-to-one,Secreted in male reproductive system,No annotated function,Not detected,Enhanced,glandular cells,0.03348596555796477,0,0,0.134770282809125,0,0,0.0661455105386636
ACR_1,NA,human-specific,NA,NA,NA,NA,NA,0.0827684508948485,0.164214706311534,0.0701402590520361,0,0.0737971901107478,0.0989077048578132,0.0895508450369599
ACSBG1,Acsbg1,one-to-one,NA,NA,Not detected,Approved,glandular cells,0.10863026797921496,0.186307738203886,0.0609524060769551,0.0880875312351336,0.0641303063285162,0.0620761051082629,0.190227520922536
ACSBG2,Acsbg2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.30978576063438884,0.473900205895815,0.210511368385107,0.442300663374861,0.255561790099377,0.228346816187719,0.248093719863454
ACSF2,Acsf2,one-to-one,NA,NA,Medium,Enhanced,glandular cells,10.879523601007326,9.34836130470211,11.4402798136555,12.3163001077396,11.4381159429148,12.1208025914592,8.61328184557275
ACSF3,Acsf3,one-to-one,NA,NA,NA,NA,NA,6.128698870229337,6.90303228436776,5.33581248722646,6.38931201860714,5.91475832455079,5.82233766088267,6.4069404457412
ACSL1,Acsl1,one-to-one,NA,NA,Medium,Enhanced,glandular cells,70.72921104431704,61.1980946946693,70.3789716983897,98.500994901404,60.8127605540981,72.2938440471124,61.1906003702287
ACSL3,Acsl3,one-to-one,NA,NA,Medium,Approved,glandular cells,10.468701389181836,8.50547966023845,7.15790335966933,12.678507709791,9.88693123919634,10.5881966097787,13.9951897564172
ACSL3-AS1,NA,human-specific,NA,NA,NA,NA,NA,1.8539509787387722,1.76694529740778,0.981119199230513,2.50313744233291,1.42929998002306,2.66060981840995,1.78259413502842
ACSL4,Acsl4,one-to-one,NA,NA,Low,Supported,glandular cells,6.058683804308346,4.16422487097189,3.78315155926567,6.98923896383205,4.4754693000547,7.35191048437388,9.58810764735189
ACSL5,Acsl5,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,1.7928620142998966,1.66532954750317,1.2630639173143,2.3518343307603,1.48279136757518,1.66860864226589,2.32554428038054
ACSL6,Acsl6,one-to-one,NA,NA,Low,Enhanced,glandular cells,0.22576875094255516,0.266619617986476,0.104646477080827,0.336272285374235,0.252588025805597,0.182287859143251,0.212198240264945
ACSL6-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.03163221220609715,0.122817484322957,0,0,0,0,0.0669757889136259
ACSM1,Acsm1,one-to-one,NA,NA,NA,NA,NA,0.8140982933497415,0.521258668203095,0.793164888364521,0.92304929546627,0.951643843062432,1.02036305954869,0.675110005453441
ACSM2A,Acsm2,one-to-many (mouse-to-human),NA,NA,Not detected,Supported,glandular cells,0.012317467210599316,0.030237835439801,0,0,0.0271774354515502,0,0.0164895323722447
ACSM2B,Acsm2,one-to-many (mouse-to-human),NA,NA,Not detected,Supported,glandular cells,0.006335099851729133,0,0,0,0,0,0.0380105991103748
ACSM3,Acsm3,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,1.0152204330888586,0.91992829730541,0.910275482617735,1.06471691172004,0.833711661325587,1.20050550620707,1.16218473935731
ACSM4,Acsm4,one-to-one,NA,NA,NA,NA,NA,0.046976780513802496,0.0249922339320449,0.0426992637055818,0,0.0449254924897273,0.06021201274869,0.109031680206771
ACSM5,Acsm5,one-to-one,NA,NA,High,Uncertain,glandular cells,0.3583161433163478,0.392250050153944,0.446773142291366,0.311305203052576,0.268609562477555,0.405008641909022,0.325950260013624
ACSM6,NA,human-specific,NA,NA,NA,NA,NA,0.4057650643570384,0.699889812903834,0.0956610113919043,0.373269338366904,0.528404773253638,0.370962851076157,0.366402599149793
ACSS1,Acss1,one-to-one,NA,NA,Medium,Enhanced,glandular cells,30.07785393895013,33.9671088141411,23.9256020682262,29.919817515814,33.426688208287,23.923332254708,35.3045747725245
ACSS2,Acss2,one-to-one,NA,NA,Low,Approved,glandular cells,21.9223388588881,21.0948215228185,16.7114413200667,22.2135054300412,25.0894005245709,23.2954087483778,23.1294556074535
ACSS3,Acss3,one-to-one,NA,NA,Low,Approved,glandular cells,3.5165797695396384,3.56852380269282,3.91506395973074,3.72869703703803,3.54580420499105,2.88180695359783,3.45958265918736
ACTA1,Acta1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.2503637040973822,0.314992662676719,0.134541341977749,0.349986945028123,0.21233396752187,0.189722358077361,0.300604949302471
ACTA2,Acta2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,45.71959937778895,55.6154216649848,26.4077562359738,48.6592344348187,58.0131909045887,35.2043433260734,50.4176497002943
ACTA2-AS1,NA,human-specific,NA,NA,NA,NA,NA,2.2864905527889334,2.15516730933824,1.62012668852941,2.29881292967811,3.28005572589645,2.07691656309358,2.28786410019781
ACTB,Actb,one-to-one,NA,NA,Low,Supported,glandular cells,383.49882752588366,589.562288269029,251.99688021423,503.831413381408,361.783800940503,202.7902707646,391.028311585532
ACTBL2,Actbl2,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,0.13658071261619917,0.0840468969311003,0.215391346695229,0,0.0377702154110127,0.253110268336924,0.229165548322929
