Geneid,mouse_gene,ortholog_type,Secretome location,Secretome function,Level,Reliability,Cell type,Mean_TPM,adult_PAR_01,adult_PAR_02,adult_PAR_03,adult_PAR_04
ACBD3,Acbd3,one-to-one,NA,NA,Medium,Approved,glandular cells,11.21704094761226,11.2858642129415,14.0083151731691,9.27149649880395,10.3024879055345
ACBD3-AS1,NA,human-specific,NA,NA,NA,NA,NA,2.2698235156007978,3.14648505378641,3.19341809419736,1.17275182691313,1.56663908750629
ACBD4,Acbd4,one-to-one,NA,NA,Not detected,Approved,glandular cells,6.377357871616432,5.27791208093336,7.61452254086208,5.23245193981481,7.38454492485548
ACBD5,Acbd5,one-to-one,NA,NA,High,Enhanced,glandular cells,4.9642948805415354,5.09765844423839,5.63406641566074,4.35749687898006,4.76795778328695
ACBD6,Acbd6,one-to-one,NA,NA,Medium,Approved,glandular cells,1.9354877832332424,1.62403394089413,2.53660494718974,1.59187824932223,1.98943399552687
ACBD7,Acbd7,one-to-one,NA,NA,NA,NA,NA,6.477296399882527,6.1556731855671,8.5458995286689,6.19622731754403,5.01138556775008
ACBD7-DCLRE1CP1,NA,human-specific,NA,NA,NA,NA,NA,0.01621061796855222,0,0,0.0648424718742089,0
ACCS,Accs,one-to-one,NA,NA,Low,Approved,glandular cells,6.999800811536303,5.91221427238334,6.87160258653258,5.40899133190461,9.80639505532468
ACCSL,Accsl,one-to-one,NA,NA,NA,NA,NA,0.335842823697705,0.388767215805118,0.151756183140198,0.306520426312263,0.496327469533241
ACD,Acd,one-to-one,NA,NA,High,Approved,glandular cells,5.767321561508703,5.99748487069465,5.07245290600897,4.10664742140332,7.89270104792787
ACE,Ace,one-to-one,Secreted to blood,Enzyme,Not detected,Enhanced,glandular cells,2.14324944396433,2.8193743463689,1.49005247086271,1.71910264290623,2.54446831571948
ACE2,Ace2,one-to-one,Secreted to blood,Receptor,Not detected,Enhanced,glandular cells,0.430795510036462,0.468171497282477,0.321879026669153,0.281445121717833,0.651686394476385
ACE2-DT,NA,human-specific,NA,NA,NA,NA,NA,0.0668687415399025,0,0,0,0.26747496615961
ACER1,Acer1,one-to-one,NA,NA,NA,NA,NA,0.12525674144327031,0.119209614151186,0,0.0740526282458033,0.307764723376092
ACER2,Acer2,one-to-one,NA,NA,NA,NA,NA,4.162563425171452,3.1353647995407,4.85479108242709,3.38970971813561,5.27038810058241
ACER3,Acer3,one-to-one,NA,NA,Not detected,Approved,glandular cells,1.79955615941926,2.06599395984466,1.69913943879935,1.34423912235798,2.08885211667505
ACER3-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.6476421277743635,0.673592188698935,0.807937596382765,0.228236344072679,0.880802381943075
ACHE,Ache,one-to-one,Intracellular and membrane,Enzyme,NA,NA,NA,3.297363274147145,2.82498272988229,4.1302571210913,1.49102605385692,4.74318719175807
ACIN1,Acin1,one-to-one,NA,NA,Medium,Supported,glandular cells,9.638434601397584,9.62092846812795,9.70733249336094,8.35809847263465,10.8673789714668
ACKR1,Ackr1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,3.8960739905667823,4.69881239992911,3.4736432020452,2.91888712438433,4.49295323590849
ACKR2,Ackr2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.7327484231717247,0.39446820147553,0.777154072321976,0.475670494344113,1.28370092454528
ACKR3,Ackr3,one-to-one,NA,NA,Low,Approved,glandular cells,2.1850729940085047,1.76509486353435,2.03027946507782,1.82014226257214,3.12477538484971
ACKR4,Ackr4,one-to-one,NA,NA,NA,NA,NA,6.104134680753092,6.33681457143706,8.82247187417394,4.64294370818887,4.6143085692125
ACLY,Acly,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,19.400153896872524,18.3003630708932,22.4208854258728,15.7044710370101,21.174896053714
ACMSD,Acmsd,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.9958736137454608,1.12121474931386,1.21641735206944,0.576409646886253,1.06945270671229
ACO1,Aco1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,11.5683956116554,11.6290593804145,13.524494993213,10.3231615209481,10.796866552046
ACO2,Aco2,one-to-one,NA,NA,High,Enhanced,glandular cells,30.279531280660024,30.9596175683644,31.8850065082627,23.4567523419596,34.8167487040534
ACOD1,Acod1,one-to-one,NA,NA,NA,NA,NA,0.06804446799115124,0,0.130217048501252,0,0.141960823463353
ACOT1,Acot1 | Acot2 | Acot3 | Acot5,many-to-many,NA,NA,Medium,Approved,glandular cells,1.01665694066189,0.641104307612261,1.58699276486481,0.990773095150748,0.847757595019741
ACOT11,Acot11,one-to-one,NA,NA,Low,Enhanced,glandular cells,16.652490894659575,20.4501614033751,17.9538816017438,12.6089377592954,15.596982814224
ACOT12,Acot12,one-to-one,NA,NA,NA,NA,NA,0.2765320759314145,0.102633129343181,0.461297746891083,0.396194080578826,0.146003346912568
ACOT13,Acot13,one-to-one,NA,NA,Medium,Enhanced,glandular cells,5.29348157122112,4.88704355842426,7.23663203112888,3.92665343940143,5.12359725592991
ACOT2,Acot1 | Acot2 | Acot3 | Acot5,many-to-many,NA,NA,Medium,Enhanced,glandular cells,8.713047757758968,7.91352083985788,8.67408381840912,7.02520176198657,11.2393846107823
ACOT4,Acot4,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,1.33134010359888,1.08924224916572,1.6822664943323,1.19146382278623,1.36238784811127
ACOT6,Acot6,one-to-one,NA,NA,NA,NA,NA,0.5957587821586767,0.530865179910462,0.66311824816529,0.646859950439063,0.542191750119892
ACOT7,Acot7,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,1.938860613243895,2.30282538042862,1.28844228340988,2.00821274275609,2.15596204638099
ACOT8,Acot8,one-to-one,NA,NA,Medium,Approved,glandular cells,8.795410819132718,10.0477501480925,8.08973413814025,8.4732742736982,8.57088471659992
ACOT9,Acot10 | Acot9,one-to-many (mouse-to-human),NA,NA,Medium,Supported,glandular cells,6.3408508846194405,7.23043027934128,7.69703986965457,4.83586986107535,5.60006352840656
ACOX1,Acox1,one-to-one,NA,NA,Low,Approved,glandular cells,20.85018184162792,22.7760779580773,23.8335743139786,16.3056106645415,20.4854644299143
ACOX2,Acox2,one-to-one,NA,NA,Low,Enhanced,glandular cells,5.392034741318858,6.2253089964224,4.18306152338921,4.58056289635404,6.57920554910978
ACOX3,Acox3,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,7.658807976883263,7.37984056716508,9.58383427235031,5.84553518841323,7.82602187960443
ACOXL,Acoxl,one-to-one,NA,NA,NA,NA,NA,0.0816062944291503,0.0743252811037123,0.0808220556801298,0.0420482479165921,0.129229593016167
ACOXL-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.029874422201046,0,0,0,0.119497688804184
ACP1,Acp1,one-to-one,NA,NA,Low,Approved,glandular cells,39.642989741010126,39.5523630491047,47.6714514625802,36.3890922825062,34.9590521698494
ACP2,Acp2,one-to-one,NA,NA,NA,NA,NA,30.020095419820624,30.2986664256165,32.2927585716046,23.1917067505835,34.2972499314779
ACP3,Acp3,one-to-one,Secreted to blood,Enzyme,Not detected,Enhanced,glandular cells,7.80592823451456,6.54871482877727,11.0219393757997,8.0174299236789,5.63562880980237
ACP4,Acp4,one-to-one,NA,NA,NA,NA,NA,1.1877992914894984,1.49926964802066,0.996931826053639,0.481728349169794,1.7732673427139
ACP5,Acp5,one-to-one,Intracellular and membrane,Enzyme,Not detected,Enhanced,glandular cells,3.5756379142549077,2.95519825671208,3.13560887990744,2.97267895622735,5.23906556417276
ACP6,Acp6,one-to-one,Intracellular and membrane,Enzyme,NA,NA,NA,2.7665327792901477,2.21892955637588,2.97297314659286,3.20032572842273,2.67390268576912
ACP7,Acp7,one-to-one,Secreted - unknown location,Enzyme,Not detected,Uncertain,glandular cells,0.02360000770093667,0.0185955495674056,0,0.034654486442555,0.0411499947937861
ACR,Acr,one-to-one,Secreted in male reproductive system,Enzyme,Not detected,Enhanced,glandular cells,0,0,0,0,0
ACRBP,Acrbp,one-to-one,Secreted in male reproductive system,No annotated function,Not detected,Enhanced,glandular cells,0.3839621031736215,0.546299176661341,0.221779114888352,0.20361557309791,0.564154548046883
ACRV1,Acrv1,one-to-one,Secreted in male reproductive system,No annotated function,Not detected,Enhanced,glandular cells,0.1486931468642975,0,0,0,0.59477258745719
ACR_1,NA,human-specific,NA,NA,NA,NA,NA,0.1332389871001919,0.0970349586517347,0.147723501350458,0.180833411072969,0.107364077325606
ACSBG1,Acsbg1,one-to-one,NA,NA,Not detected,Approved,glandular cells,0.267941778796287,0.262341643782273,0.133127368761475,0.152780422420697,0.523517680220703
ACSBG2,Acsbg2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.31477192300289525,0.313632526995113,0.409256584303175,0.313115649621826,0.223082931091467
ACSF2,Acsf2,one-to-one,NA,NA,Medium,Enhanced,glandular cells,14.8112584420454,22.8830292888558,13.209920719763,12.8876777445804,10.2644060149824
ACSF3,Acsf3,one-to-one,NA,NA,NA,NA,NA,8.369831303743032,8.09945904076476,9.30540594883564,6.31876679002015,9.75569343535158
ACSL1,Acsl1,one-to-one,NA,NA,Medium,Enhanced,glandular cells,109.44857652601368,127.755390755558,115.770328700506,92.7480698965727,101.520516751418
ACSL3,Acsl3,one-to-one,NA,NA,Medium,Approved,glandular cells,8.70944160214582,8.73314627865613,8.69927285730476,6.35235315820429,11.0529941144181
ACSL3-AS1,NA,human-specific,NA,NA,NA,NA,NA,1.966624303942535,2.55802842465277,1.37756703792577,1.21610128778379,2.71480046540781
ACSL4,Acsl4,one-to-one,NA,NA,Low,Supported,glandular cells,4.997837058382397,6.35343174568649,5.20612842502503,3.663666584067,4.76812147875107
ACSL5,Acsl5,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,2.19127591010844,2.61186621206538,1.81077473244274,2.34802979608333,1.99443289984231
ACSL6,Acsl6,one-to-one,NA,NA,Low,Enhanced,glandular cells,0.2362684241106365,0.323608669027572,0.103716512547517,0.10315739265516401,0.414591122212293
ACSL6-AS1,NA,human-specific,NA,NA,NA,NA,NA,0.07697708382053325,0,0.147311441374585,0,0.160596893907548
ACSM1,Acsm1,one-to-one,NA,NA,NA,NA,NA,0.9581334727590968,0.635277427688036,1.23089254871095,0.645761931328831,1.32060198330857
ACSM2A,Acsm2,many-to-many,NA,NA,Not detected,Supported,glandular cells,0.02965438396387125,0,0,0,0.118617535855485
ACSM2B,Acsm2,many-to-many,NA,NA,Not detected,Supported,glandular cells,0.1003438999534932,0.0823745864481927,0,0,0.31900101336578
ACSM3,Acsm3,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,1.5917241795161825,1.35897092131086,1.80220871239255,1.56174846237118,1.64396862199014
ACSM4,Acsm4,one-to-one,NA,NA,NA,NA,NA,0.0653599959879165,0,0,0,0.261439983951666
ACSM5,Acsm5,one-to-one,NA,NA,High,Uncertain,glandular cells,0.7950369351973433,0.441488994183839,0.963359645565774,0.822754622444624,0.952544478595136
ACSM6,NA,human-specific,NA,NA,NA,NA,NA,0.964354372006083,0.595536441510647,1.41031211112836,0.277458989092645,1.57410994629268
ACSS1,Acss1,one-to-one,NA,NA,Medium,Enhanced,glandular cells,33.48299419541657,34.6375695098571,36.5554269424946,31.2980728587917,31.4409074705229
ACSS2,Acss2,one-to-one,NA,NA,Low,Approved,glandular cells,47.65442289240968,57.3676728652778,45.8301741114166,40.6570140834394,46.7628305095049
ACSS3,Acss3,one-to-one,NA,NA,Low,Approved,glandular cells,13.5498158365536,14.6388308673757,16.9428223018775,13.0939956176165,9.5236145593447
ACTA1,Acta1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.33365294632068493,0.372260203546561,0.56671926742094,0.0867175646661117,0.308914749649127
ACTA2,Acta2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,60.02832131397795,69.1432036426934,64.2007825388039,42.8044410408387,63.9648580335758
ACTA2-AS1,NA,human-specific,NA,NA,NA,NA,NA,2.791680084801085,2.10551136418571,3.92917036876354,2.08847985035081,3.04355875590428
ACTB,Actb,one-to-one,NA,NA,Low,Supported,glandular cells,531.5179466236752,643.449681733895,523.526001577727,376.57784423862,582.518258944459
ACTBL2,Actbl2,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,0.7496929951056057,0.397308492117339,0.705660820099302,0.439624532825032,1.45617813538075
ACTC1,Actc1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.2164658572381295,0.132215331940906,0.402562376238505,0.184796411029785,0.146289309743322
ACTE1P,NA,human-specific,NA,NA,NA,NA,NA,0.00814232990021412,0,0.0325693196008565,0,0
ACTG1,Actg1,one-to-one,NA,NA,Low,Approved,glandular cells,12.335425446627442,12.9704505697313,13.1639180962987,9.42121663601577,13.786116484464
ACTG1P17,NA,human-specific,NA,NA,NA,NA,NA,0.8751869475381068,0.789353241487315,0.758962659632893,0.619381503794839,1.33305038523738
ACTG1P20,NA,human-specific,NA,NA,NA,NA,NA,2.3217257329999623,2.51149304745666,2.86757384974419,1.85265602520836,2.05518000959064
ACTG1P25,NA,human-specific,NA,NA,NA,NA,NA,0.15399524350100552,0.149461429202909,0.212367118845051,0.0557069749750851,0.198445450980977
ACTG1P4,NA,human-specific,NA,NA,NA,NA,NA,7.770187625704248,5.79329941769336,13.8492020975992,5.10549661971733,6.3327523678071
ACTG1_1,NA,human-specific,NA,NA,NA,NA,NA,0.17699265027399605,0.136172709393504,0.27640772905614,0.0317212681347332,0.263668894511607
ACTG2,Actg2,one-to-one,NA,NA,Not detected,Supported,glandular cells,23.4386381042748,29.397519718381,28.4755666016459,14.2992122320124,21.5822538650599
ACTL10,Actl10,one-to-one,NA,NA,NA,NA,NA,2.67093594534019,1.84078320171295,3.91440838280515,1.38852186455587,3.54003033228679
ACTL6A,Actl6a,one-to-one,NA,NA,High,Supported,glandular cells,7.422467011570975,7.84263881111352,8.18174870869003,6.1181019992353,7.54737852724505
ACTL6B,Actl6b,one-to-one,NA,NA,NA,NA,NA,0,0,0,0,0
ACTL7A,Actl7a,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.24322641730087852,0.279195152659921,0.330586239328882,0.260152693998335,0.102971583216376
ACTL7B,Actl7b,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.15368359676828025,0,0.100664573233812,0.184840441625694,0.329229372213615
ACTL8,NA,human-specific,NA,NA,NA,NA,NA,0.0557555342700365,0.069414702787384,0,0,0.153607434292762
ACTL9,Actl9,one-to-one,NA,NA,NA,NA,NA,0,0,0,0,0
ACTMAP,Actmap,one-to-one,NA,NA,NA,NA,NA,3.232923283759245,4.17370589231018,3.10779046875742,2.9118935079593,2.73830326601008
ACTN1,Actn1,one-to-one,NA,NA,High,Approved,glandular cells,50.92221307458952,66.7541337253188,57.0265710190832,35.831775493638,44.0763720603181
ACTN1-DT,NA,human-specific,NA,NA,NA,NA,NA,1.1317578512116055,2.89565924190277,0.235108076718036,0.75548516061787,0.640778925607746
ACTN2,Actn2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.16770102070103324,0.150558285617655,0.250042935803301,0.012753589358569,0.257449272024608
ACTN3,Actn3,one-to-one,NA,NA,NA,NA,NA,0.17535274949339685,0.0635736060806265,0.193565614170271,0.256696175308987,0.187575602413703
ACTN4,Actn4,one-to-one,NA,NA,Medium,Supported,glandular cells,0.01650649661159405,0.0134928034686873,0.0273881248452166,0.0251450581324723,0
ACTN4_1,NA,human-specific,NA,NA,NA,NA,NA,13.829664237269135,20.8733669660593,15.4605964751247,7.59380755600664,11.3908859518859
ACTR10,Actr10,one-to-one,NA,NA,NA,NA,NA,14.718503659624725,14.1102172685793,15.7991369256868,13.5736729822474,15.3909874619854
ACTR1A,Actr1a,one-to-one,NA,NA,Low,Approved,glandular cells,19.399587717849975,20.1275534462714,19.2085790990403,16.9957846915859,21.2664336345023
ACTR1B,Actr1b,one-to-one,NA,NA,NA,NA,NA,0,0,0,0,0
ACTR1B_1,NA,human-specific,NA,NA,NA,NA,NA,2.813219391119765,1.22820605610526,5.76172019953846,2.87380712974833,1.38914417908701
ACTR2,Actr2,one-to-one,NA,NA,Not detected,Approved,glandular cells,39.97812509040638,40.042377566006,48.3708249502707,34.9963596121257,36.5029382332231
ACTR3,Actr3,one-to-one,NA,NA,Medium,Approved,glandular cells,16.558355522154876,18.6449345135564,20.9668534051525,13.2750002917126,13.346633878198
ACTR3-AS1,NA,human-specific,NA,NA,NA,NA,NA,1.6760091336322425,1.64630497644723,1.55151406220623,1.42444623383326,2.08177126204225
ACTR3B,Actr3b,one-to-many (mouse-to-human),NA,NA,Medium,Uncertain,glandular cells,5.959206002450648,7.44608536876159,7.88314610601674,4.08130962491075,4.42628291011351
ACTR3BP2,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
ACTR3BP5,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
ACTR3BP5_1,NA,human-specific,NA,NA,NA,NA,NA,0,0,0,0,0
ACTR3C,Actr3b,one-to-many (mouse-to-human),NA,NA,NA,NA,NA,3.040645011604755,2.75874327021018,3.90652921965963,2.39184224077351,3.1054653157757
ACTR5,Actr5,one-to-one,NA,NA,Medium,Approved,glandular cells,3.50987452490047,3.24154670470469,3.87046786681871,2.91892956919412,4.00855395888436
ACTR6,Actr6,one-to-one,NA,NA,Medium,Uncertain,glandular cells,5.5292465862376,4.54950789744199,6.18131583828165,5.74344509203728,5.64271751718948
ACTR8,Actr8,one-to-one,NA,NA,NA,NA,NA,3.3102881946797424,2.49909575396986,3.88000298444979,3.25878413903486,3.60326990126446
ACTRT1,Actrt1,one-to-one,NA,NA,Not detected,Supported,glandular cells,0.14219551430434185,0,0,0.0896642780285524,0.479117779188815
ACTRT2,Actrt2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0,0,0,0,0
ACTRT3,Actrt3,one-to-one,NA,NA,Not detected,Approved,glandular cells,0.4657768466793055,0.581280632019069,0.505672308632329,0.27081724189713,0.505337204168694
ACVR1,Acvr1,one-to-one,NA,NA,Not detected,Approved,glandular cells,6.086882874058302,5.90502657520856,6.55444384147469,4.85049055726791,7.03757052228205
ACVR1B,Acvr1b,one-to-one,NA,NA,Not detected,Approved,glandular cells,18.23198286208713,18.4650228420425,22.9485784688442,16.1087812983664,15.4055488390954
ACVR1C,Acvr1c,one-to-one,Intracellular and membrane,Receptor,Medium,Uncertain,glandular cells,1.3147385573834935,1.44829016317674,1.69543201203858,0.792569232925014,1.32266282139364
ACVR2A,Acvr2a,one-to-one,NA,NA,Medium,Approved,glandular cells,8.491504932587995,8.56337101328748,10.5413821248029,5.67045256724092,9.19081402502068
ACVR2B,Acvr2b,one-to-one,NA,NA,Not detected,Approved,glandular cells,3.1736999162002197,2.83622019631552,3.40351138986824,2.17712481180429,4.27794326681283
ACVR2B-AS1,NA,human-specific,NA,NA,NA,NA,NA,3.2785237153856124,3.08723062726695,2.76959556167188,3.2619344244102,3.99533424819342
ACVRL1,Acvrl1,one-to-one,Intracellular and membrane,Receptor,Not detected,Approved,glandular cells,18.60966369575213,19.277255682812,21.7065429278017,18.2278492399559,15.2270069324389
ACY1,Acy1,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.3504135016779424,0.536694760756606,0.396145535735875,0.0909253789853535,0.377888331233935
ACY3,Acy3,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.5900127975078158,0.14596071971106,0.395034328062002,1.49606042575971,0.322995716498491
ACYP1,NA,human-specific,NA,NA,Low,Approved,glandular cells,3.2177908025016326,2.87853172553577,4.86911328032805,1.85690904295939,3.26660916118332
ACYP2,Acyp2,one-to-one,NA,NA,Medium,Uncertain,glandular cells,6.467632899034507,6.03304308139046,7.81614322966616,5.87708585987148,6.14425942520993
ADA,Ada,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,2.24699167390458,2.22609611024568,2.49464442231534,1.59891306481798,2.66831309823932
ADA2,NA,human-specific,Secreted to blood,Enzyme,NA,NA,NA,4.1924489059008225,3.58603350112493,4.81208879687465,2.8101723261626,5.56150099944111
ADAD1,Adad1,one-to-one,NA,NA,NA,NA,NA,0.122587803992247,0.226520507486909,0,0.120611836676467,0.143218871805612
ADAD2,Adad2,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.05292629049473373,0.061289748618366,0.0933059217893796,0.0571094915711893,0
ADAM10,Adam10,one-to-one,Intracellular and membrane,Enzyme,Not detected,Approved,glandular cells,5.096300763376725,4.92462416071916,6.00779308712612,4.47865756107611,4.97412824458551
ADAM11,Adam11,one-to-one,NA,NA,Not detected,Enhanced,glandular cells,0.28817078486787073,0.33923330449829,0.399380246496089,0.113794543345839,0.300275045131265
ADAM12,Adam12,one-to-one,Secreted in female reproductive system,Cell adhesion,Not detected,Enhanced,glandular cells,1.5805939512961,1.62933598320988,2.49605916172992,1.01213826343847,1.18484239680613
ADAM15,Adam15,one-to-one,NA,NA,Not detected,Uncertain,glandular cells,0.34893015530676097,0.492784815171284,0.395940370098841,0.325248610771224,0.181746825185695
ADAM15-EFNA4,NA,human-specific,NA,NA,NA,NA,NA,0.01249706673884437,0,0,0,0.0499882669553775
ADAM17,Adam17,one-to-one,NA,NA,Low,Approved,glandular cells,6.2732144919945245,6.98109270846611,8.49935167983875,4.25632429354668,5.35608928612656
