gene_id,gene_name,human_gene,ortholog_type,secreted,Reference,Function,mean_tpm,sd_tpm,Mous-1A-LIV-Mal,Mous-1B-LIV-Mal,Mous-2A-LIV-Mal,Mous-2B-LIV-Mal,Mous-3A-LIV-Mal,Mous-3B-LIV-Mal,Mous-4A-LIV-Fem,Mous-4B-LIV-Fem,Mous-5A-LIV-Fem,Mous-5B-LIV-Fem,Mous-6A-LIV-Fem,Mous-6B-LIV-Fem
ENSMUSG00000000708,Kat2b,KAT2B,one-to-one,No_annotation,NA,NA,14.931188416666666,2.6582310501271147,13.72732,14.143969,11.52958,12.987407,15.753391,13.859952,18.935217,15.74623,11.182768,14.231109,19.320106,17.757212
ENSMUSG00000000711,Rab5b,RAB5B,one-to-one,No_annotation,NA,NA,36.424736583333335,5.631008217475938,34.415923,34.57864,30.703755,32.850651,36.535925,40.823753,38.289494,45.417396,24.470069,36.246777,41.248951,41.515505000000005
ENSMUSG00000000724,Cryba1,CRYBA1,one-to-one,No_annotation,NA,NA,0.01567058333333333,0.03662678848368756,0,0,0.090654,0.097393,0,0,0,0,0,0,0,0
ENSMUSG00000000730,Dnmt3l,DNMT3L,one-to-one,No_annotation,NA,NA,0.003495,0.01210703514490645,0,0,0,0,0,0,0,0,0.04194,0,0,0
ENSMUSG00000000731,Aire,AIRE,one-to-one,No_annotation,NA,NA,0.00821916666666666,0.01140591762546038,0.011309,0,0,0,0,0,0,0,0.03212,0.014843,0.025048,0.01531
ENSMUSG00000000732,Icosl,ICOSLG,one-to-one,No_annotation,NA,NA,0.4357316666666667,0.19851979028496852,0.360847,0.47185,0.239624,0.303512,0.707465,0.220775,0.484699,0.356725,0.889383,0.319029,0.543616,0.331255
ENSMUSG00000000738,Spg7,SPG7,one-to-one,No_annotation,NA,NA,17.955083166666668,2.8527049700091127,17.463768,14.740170999999998,15.018347,15.863808,19.841249,17.980045,20.136786000000004,17.626058000000004,15.335471000000002,17.972014,18.42673,25.056550999999995
ENSMUSG00000000739,Sult5a1,NA,mouse-specific,No_annotation,NA,NA,11.60273975,7.398869131601065,8.686717000000002,7.148490000000001,10.254011,10.159651,33.299876999999995,9.753317,4.821192,7.760188,16.066031999999996,10.30259,8.155438999999998,12.825373
ENSMUSG00000000740,Rpl13,RPL13,one-to-many (human-to-mouse),No_annotation,NA,NA,491.01749075,63.50529738607117,521.893868,536.722947,455.829777,545.4309949999999,457.541532,453.20737,507.638768,425.582111,623.050022,508.778101,475.114179,381.420219
ENSMUSG00000000743,Chmp1a,CHMP1A,one-to-one,No_annotation,NA,NA,31.984272166666667,4.454121496962394,31.429847,30.093207,32.06227,30.244838,27.610038,31.049214999999997,37.230439,33.777049999999996,22.354892,32.580202,38.78256,36.59670800000001
ENSMUSG00000000751,Rpa1,RPA1,one-to-one,No_annotation,NA,NA,12.728046583333333,3.360645159303262,9.98644,11.574603,9.644629,13.186347,13.070916999999998,15.075973,13.076493,15.802928,5.154149,12.635829,17.269115,16.259136
ENSMUSG00000000753,Serpinf1,SERPINF1,one-to-one,yes,NA,NA,442.3235895833334,70.913184323546,429.099035,429.88233900000006,337.80955400000005,400.33143699999994,357.4178539999999,383.95234,535.5611869999999,483.331447,443.77240299999994,486.248547,581.4839440000001,438.992988
ENSMUSG00000000759,Tubgcp3,TUBGCP3,one-to-one,No_annotation,NA,NA,6.801708916666667,2.2735522805851023,6.694986,5.721362,5.441287,5.140223000000001,5.895978000000001,6.247178,6.698333,5.848847,13.713718,5.83793,7.099956000000001,7.280709
ENSMUSG00000000766,Oprm1,OPRM1,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000776,Polr3d,POLR3D,one-to-one,No_annotation,NA,NA,4.881192416666667,1.9518410138032831,3.1784700000000004,5.166708,8.313804,2.650244,8.025567,2.9926500000000003,6.208278,2.85101,5.373943,3.444083,5.5951949999999995,4.774356999999999
ENSMUSG00000000782,Tcf7,TCF7,one-to-one,No_annotation,NA,NA,1.8861245,0.5839604411129389,1.276923,2.080841,1.319754,1.332959,1.335659,1.212503,2.37554,1.796369,2.44944,2.176583,2.340783,2.93614
ENSMUSG00000000787,Ddx3x,DDX3X,one-to-many (human-to-mouse),No_annotation,NA,NA,45.65293275,15.720005020030316,35.050919,28.769016,40.45335,28.103857,55.008182999999995,33.88653800000001,66.676966,52.478173,29.431586,44.965577999999994,74.812187,58.19884
ENSMUSG00000000791,Il12rb1,IL12RB1,one-to-one,No_annotation,NA,NA,0.4300630833333333,0.38930649237550574,0.31466500000000003,0.307918,1.453332,0.539621,0.922431,0.44494,0.201021,0.206606,0.26163,0.145672,0.212616,0.150305
ENSMUSG00000000792,Slc5a5,SLC5A5,one-to-one,No_annotation,NA,NA,0.066991,0.06686259080178746,0.072694,0,0.042227,0.09278,0.096153,0.22794,0.015482,0.018204,0.145487,0.06295,0.013765,0.01621
ENSMUSG00000000794,Kcnn3,KCNN3,one-to-one,No_annotation,NA,NA,0.01874783333333333,0.01926326584618003,0.00498,0.006219,0.02768099999999999,0.006606,0.034402,0.01366,0.022814,0.008765,0.071015,0.014243,0.014589,0
ENSMUSG00000000804,Usp32,USP32,one-to-one,No_annotation,NA,NA,4.215472166666666,1.2497754253063251,3.332514,2.9774719999999997,3.996169,3.848402,4.0667729999999995,3.125782,3.864878,7.125038,3.028338,4.330474,4.9744649999999995,5.915361
ENSMUSG00000000805,Car4,CA4,one-to-one,No_annotation,NA,NA,0.16707775,0.11495131129634842,0.139542,0,0.130192,0.191851,0.114991,0,0.277011,0.248827,0.22715,0.366058,0.259053,0.050258
ENSMUSG00000000811,Txnrd3,TXNRD3,one-to-one,No_annotation,NA,NA,3.1971599166666667,0.7320519026853043,3.408116,3.492139,2.406149,3.251823,3.093218,3.349036,3.480255,4.118264,1.483321,2.625386,4.062956,3.595256
ENSMUSG00000000817,Fasl,FASLG,one-to-one,yes,NA,NA,0.05799416666666666,0.06133807834947277,0.122688,0.123343,0,0,0.036533,0,0.066702,0.086793,0.083049,0.176822,0,0
ENSMUSG00000000823,Zfp512b,ZNF512B,one-to-one,No_annotation,NA,NA,8.670530583333333,2.4052445083254477,8.031286999999999,6.063948,7.736146999999999,6.5538989999999995,7.252849999999999,6.6807229999999995,8.908529,9.199840000000004,12.007345,6.625785,12.148642,12.837372000000002
ENSMUSG00000000826,Dnajc5,DNAJC5,one-to-one,No_annotation,NA,NA,12.863559333333331,2.40977129046941,12.653433,9.404119,13.654682,9.453423,15.646087,12.608247,13.387341,14.233634,10.026716,12.001918,17.285282,14.007830000000002
ENSMUSG00000000827,Tpd52l2,TPD52L2,one-to-one,No_annotation,NA,NA,17.610337416666667,1.910467112307376,14.68699,16.526974,21.357823,17.052648999999995,15.823148000000002,17.041307,19.194966000000004,15.517541,19.515556,17.447451,18.834334,18.32531
ENSMUSG00000000838,Fmr1,FMR1,one-to-one,No_annotation,NA,NA,6.269995416666667,1.5941585562750058,5.877099,4.824157,5.456858,4.086287,7.367398,4.805958,8.523140999999999,6.606652000000001,7.270090000000001,4.356268999999999,8.690068,7.375968
ENSMUSG00000000861,Bcl11a,BCL11A,one-to-one,No_annotation,NA,NA,0.14834075,0.09717531840126052,0.049593,0.149626,0.227188,0.155076,0.225553,0.074838,0.032609,0.042382,0.16661399999999998,0.092105,0.361347,0.203158
ENSMUSG00000000869,Il4,IL4,one-to-one,yes,NA,NA,0.01357783333333333,0.04703499438007124,0,0,0,0,0,0,0,0,0.162934,0,0,0
ENSMUSG00000000876,Pxmp4,PXMP4,one-to-one,No_annotation,NA,NA,57.93790625,10.102777946668605,65.304897,44.561719,55.273101,59.577658,43.406499,48.848629,76.531165,54.038692,67.518673,52.241963,67.71104199999999,60.240837
ENSMUSG00000000881,Dlg3,DLG3,one-to-one,No_annotation,NA,NA,6.030874166666666,1.2185721757506969,5.560531,5.916981,3.922913,6.628528,4.674346,6.07282,5.894649,7.852059,5.080915,6.445679999999999,6.043559,8.277508999999998
ENSMUSG00000000884,Gnb1l,GNB1L,one-to-one,No_annotation,NA,NA,1.8444386666666663,0.7430192213374898,1.735532,2.30271,1.507265,2.791356,1.213381,1.596789,1.249081,2.326522,1.181536,1.17406,3.5205379999999997,1.534494
ENSMUSG00000000889,Dbh,DBH,one-to-one,No_annotation,NA,NA,0.00145108333333333,0.00502670011869947,0,0.017413,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000901,Mmp11,MMP11,one-to-one,yes,NA,NA,0.3408539166666667,0.18095921688071967,0.362717,0.302393,0.626679,0.446732,0.291926,0.042351,0.190511,0.253708,0.5980380000000001,0.225713,0.55074,0.198739
ENSMUSG00000000902,Smarcb1,SMARCB1,one-to-one,No_annotation,NA,NA,9.772581,1.7761867398573528,9.524083,8.275871,7.903721,10.125739,9.71895,7.540338,10.820516,8.049221,10.036625,9.496767,13.166175,12.612966
ENSMUSG00000000903,Vpreb3,VPREB3,one-to-one,No_annotation,NA,NA,0.45578908333333334,0.5723986589053374,0.533207,0.400756,0.098327,0.268881,0.155752,0.526882,0.423619,0.425453,2.192854,0,0.203168,0.24057
ENSMUSG00000000915,Hip1r,HIP1R,one-to-one,No_annotation,NA,NA,5.044930833333333,1.8777560027145956,3.247357,3.365767,6.2593,3.346135,6.111547000000001,3.066627,4.853994,4.089644,7.149077999999999,3.4945130000000004,8.328766,7.226442
ENSMUSG00000000916,Nsun5,NSUN5 | NSUN5P1 | NSUN5P2,one-to-many (mouse-to-human),No_annotation,NA,NA,8.353684666666666,1.8163017998204405,7.480783,5.997411,10.541266,8.764638000000001,9.827611,9.289326,10.025689000000002,6.118702,10.118137,6.036788,9.677234,6.366631
ENSMUSG00000000934,Top1mt,TOP1MT,one-to-one,No_annotation,NA,NA,13.911944166666666,1.8582569642143307,15.195813,12.26146,11.444915,12.552762,11.59111,12.426069,16.179321,13.235306,15.331015,14.429239,16.466492,15.829828
ENSMUSG00000000938,Hoxa10,HOXA10,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000942,Hoxa4,HOXA4,one-to-one,No_annotation,NA,NA,0.10862641666666668,0.05585391773100178,0.074304,0.143449,0.10601,0.201767,0.058701,0.056306,0.062473,0.185446,0.152513,0.057138,0.051057,0.154353
ENSMUSG00000000948,Gm38393,NA,NA,NA,NA,NA,0.14845666666666668,0.14860849620721456,0.028651,0.019095,0.106225,0.124411,0.244255,0.130952,0.304111,0.483818,0.273102,0.022803,0.020145,0.023912
ENSMUSG00000000957,Mmp14,MMP14,one-to-one,No_annotation,NA,NA,13.15155075,4.73768696932081,10.570175,8.739697999999999,12.353971,8.284572999999998,9.915107,7.979666,19.383213,11.617317,15.369503,14.009747,23.264725,16.330914000000003
ENSMUSG00000000958,Slc7a7,SLC7A7,one-to-one,No_annotation,NA,NA,3.2289469166666667,1.6900097764901436,4.05307,2.148595,6.596731,2.3254140000000003,5.760864,2.2915159999999997,2.58933,2.932832,2.023235,1.444364,4.868759000000001,1.712653
ENSMUSG00000000959,Oxa1l,OXA1L,one-to-one,No_annotation,NA,NA,28.07194,2.2869176308069408,27.274156,29.339878999999996,24.899688,28.919446999999995,24.536182,27.817324,30.374978,27.144306,29.641612999999996,25.650009,32.103784,29.161914000000003
ENSMUSG00000000976,Heatr6,HEATR6,one-to-one,No_annotation,NA,NA,2.9011161666666667,0.6214953995145804,2.5212000000000003,2.098469,2.47023,2.3268760000000004,3.705588000000001,2.800153,3.1376039999999996,2.566664,3.694402,2.294968,3.3248189999999997,3.872421
ENSMUSG00000000982,Ccl3,CCL18 | CCL3 | CCL3L1 | CCL3L3,one-to-many (mouse-to-human),yes,NA,NA,0.19334333333333337,0.16498549845548868,0,0.111687,0.108915,0,0.265667,0.123327,0.117283,0.294479,0.101172,0.245143,0.558368,0.394079
ENSMUSG00000000983,Wfdc18,NA,mouse-specific,yes,DOI: 10.1055/s-0034-1397088,immunity,35.59562425,10.175200540153044,33.152947,44.751868,42.606006,19.709501,27.602031,48.198133,33.182443,46.95895,32.406876,29.402805,47.613799,21.562132
ENSMUSG00000001014,Icam4,ICAM4,one-to-one,yes,NA,NA,0.63622,0.2497247897135055,0.701299,0.8643190000000001,0.765021,0.891564,0.491303,0.462727,0.446532,0.760962,1.049587,0.472115,0.588143,0.141068
ENSMUSG00000001016,Ilf2,ILF2,one-to-one,No_annotation,NA,NA,9.275405416666668,1.0351600825149931,7.884132,8.929654,8.267415,7.904656999999999,10.017096,10.529983,9.926938,9.170342000000002,8.853709,8.660756,10.978402,10.181781
ENSMUSG00000001017,Chtop,CHTOP,one-to-one,No_annotation,NA,NA,36.984637166666666,6.675709224052363,37.144996,28.655764,31.052099,33.291304000000004,37.176197,34.267154,44.88994900000001,36.090844,28.155202,38.540726,45.145245,49.406166
ENSMUSG00000001018,Snapin,SNAPIN,one-to-one,No_annotation,NA,NA,11.508563833333334,1.8621549347337465,10.765922,13.080064000000002,8.959045999999999,12.489697,11.768249,12.557424,9.280861000000002,12.319964,11.055419,9.178115,11.245121,15.402884
ENSMUSG00000001020,S100a4,S100A4,one-to-one,yes,NA,NA,4.684931333333333,3.5998470199694053,3.315348,1.510041,7.622566,0.964325,13.815996,2.512849,4.839262,2.694471,8.167011,3.129404,3.745092,3.902811
ENSMUSG00000001021,S100a3,S100A3,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001023,S100a5,S100A5,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001025,S100a6,S100A6,one-to-one,No_annotation,NA,NA,5.242589,2.2934873022007336,6.187473,2.966923,9.217572,2.455742,9.582911,3.802103,5.44466,4.189873,5.861143,5.460302,4.863277,2.879089
ENSMUSG00000001027,Scn4a,SCN4A,one-to-one,No_annotation,NA,NA,0.03158083333333333,0.02774176684690214,0.112141,0.030958,0.024273,0.006548,0.049256,0.019786,0.032628,0.016017,0.021746,0.033809,0.017803,0.014005
ENSMUSG00000001029,Icam2,ICAM2,one-to-one,No_annotation,NA,NA,1.9855678333333333,0.7847092010241563,1.60226,1.323184,3.155119,2.297265,1.999798,2.031926,1.905399,3.351576,0.79375,1.254503,2.720548,1.391486
ENSMUSG00000001034,Mapk7,MAPK7,one-to-one,No_annotation,NA,NA,0.9803535,0.40059368716886373,1.211023,0.317678,1.613314,0.534725,0.840542,0.7633269999999999,1.3105650000000002,0.925928,0.883826,0.603283,1.489671,1.2703600000000002
ENSMUSG00000001036,Epn2,EPN2,one-to-one,No_annotation,NA,NA,1.9432515833333333,0.3648462597028702,2.031917,1.777486,1.464979,1.828359,2.109009,2.061386,1.344426,1.971935,2.326786,1.62833,2.657064,2.117342
ENSMUSG00000001039,B9d1,B9D1,one-to-one,No_annotation,NA,NA,0.9026626666666666,0.42592385534598537,1.077114,1.641239,0.969777,0.967352,1.249044,0.744813,0.8138799999999999,0.388682,1.408303,0.247791,0.973076,0.350881
ENSMUSG00000001052,Sec24b,SEC24B,one-to-one,No_annotation,NA,NA,7.910766833333333,1.6893866879079806,4.701639,6.34207,7.313823999999999,6.306744,8.756022,6.969942,9.158648,8.586882999999998,9.999736,7.216321,10.099009,9.478364
ENSMUSG00000001053,N4bp3,N4BP3,one-to-one,No_annotation,NA,NA,2.4825959166666665,0.7205743393877438,2.83955,1.874564,2.441883,1.385697,1.747804,2.074752,3.301905,1.91086,3.447139,2.539005,3.649848,2.578144
ENSMUSG00000001054,Rmnd5b,RMND5B,one-to-one,No_annotation,NA,NA,8.909914166666667,2.53304565322717,8.419077,6.595907,5.894398,8.434415000000001,7.819551,7.1397900000000005,10.529391,6.584579,13.26521,8.813162,13.789477000000002,9.634013
ENSMUSG00000001056,Nhp2,NHP2,one-to-one,No_annotation,NA,NA,38.91863158333334,3.7650886431337582,40.324062999999995,40.269815,35.836459,42.404415,41.878672,39.342296000000005,42.680414,32.459192,40.361155999999994,41.14657,39.057151000000005,31.263376
ENSMUSG00000001062,Vps9d1,VPS9D1,one-to-one,No_annotation,NA,NA,7.421838583333334,1.7100594392195028,6.938875,7.742477,6.512230000000001,5.947845999999999,7.367903,6.142154000000001,7.457108000000002,5.743994,11.849645,6.7318500000000006,7.151902,9.476079
ENSMUSG00000001065,Zfp276,ZNF276,one-to-one,No_annotation,NA,NA,7.942702583333333,3.4424935894801996,5.6610629999999995,7.215106,7.264340000000001,5.840650999999999,5.8039309999999995,9.231537,7.527389999999999,4.323152,17.341875,5.714777000000001,9.065445,10.323164
ENSMUSG00000001076,C1ql4,C1QL4,one-to-one,yes,NA,NA,0.4493165,0.3735078023134189,0.915214,0.197977,1.274081,0.174887,0.623886,0.11304,0.797706,0.231217,0.400667,0.087174,0.307123,0.268826
ENSMUSG00000001082,Mfsd10,MFSD10,one-to-one,No_annotation,NA,NA,3.86282225,1.536659669654997,1.995572,3.877019,3.971995,3.399555,5.223229999999999,2.376266,2.3451350000000004,5.418275,7.192253,2.455632,4.463508,3.635427
ENSMUSG00000001089,Luzp1,LUZP1,one-to-one,No_annotation,NA,NA,2.278704333333333,0.5717706634999312,2.179404,2.217906,2.249396,1.539973,2.287131,1.786329,2.328571,2.264102,2.974151,1.662971,3.664407,2.190111
ENSMUSG00000001095,Slc13a2,SLC13A2,one-to-one,No_annotation,NA,NA,0.8134373333333333,0.3243760781030487,0.60445,0.836251,0.381628,1.407846,0.552458,0.74256200000000006,0.939218,1.321687,0.669799,0.825581,0.427979,1.051789
ENSMUSG00000001098,Kctd10,KCTD10,one-to-one,No_annotation,NA,NA,5.748314166666667,1.313100268094685,5.342108,2.970948,6.206859000000001,5.622603000000001,7.090869,3.5380260000000003,5.977213000000001,6.430801000000001,6.52036,5.6334729999999995,7.429668,6.216842
ENSMUSG00000001100,Poldip2,POLDIP2,one-to-one,No_annotation,NA,NA,50.21774825,4.996934371337729,52.27985700000001,48.745844000000005,47.238014,50.238486,56.761725,47.587585,52.251528,50.458144,37.199863,51.11932800000001,53.762061,54.970544
ENSMUSG00000001103,Sebox,SEBOX,one-to-one,No_annotation,NA,NA,0.7051605,0.3970609750940482,0.972473,0.387477,0.902098,0.312652,0.804954,0.139239,0.865236,0.498626,1.680426,0.601476,0.615353,0.681916
ENSMUSG00000001105,Ift20,IFT20,one-to-one,No_annotation,NA,NA,100.11778166666666,7.741849345789829,84.918817,95.261613,113.237365,105.047362,99.348069,101.236949,91.291101,106.78177999999998,103.963164,105.565872,93.868753,100.892535
ENSMUSG00000001119,Col6a1,COL6A1,one-to-one,yes,NA,NA,2.076481083333334,0.8365035129834898,1.437251,1.008202,2.056369,1.41384,1.57917,1.387254,2.55908,2.492838,2.078799,2.18225,4.157023,2.565697
ENSMUSG00000001120,Pcbp3,PCBP3,one-to-one,No_annotation,NA,NA,0.5040815,0.18220415209494092,0.330229,0.552544,0.5393129999999999,0.8363700000000001,0.46461299999999994,0.521116,0.235829,0.811098,0.58561,0.377724,0.336221,0.458311
ENSMUSG00000001123,Lgals9,LGALS9 | LGALS9B | LGALS9C,one-to-many (mouse-to-human),yes,NA,NA,334.98565041666666,83.70672845015477,322.127847,411.9672670000001,211.764121,398.587336,265.67147500000004,382.223103,408.982736,375.091355,160.220975,310.275178,410.776439,362.13997300000005
ENSMUSG00000001127,Araf,ARAF,one-to-one,No_annotation,NA,NA,40.681111333333334,4.050081823949628,38.654601,38.44289,38.458032,33.019847000000006,42.429917,39.163833999999994,44.839637,39.816225,42.792047,37.794442999999994,48.18575,44.57611299999999
ENSMUSG00000001128,Cfp,CFP,one-to-one,yes,NA,NA,10.736745666666666,4.410097063850024,5.730229,6.3661389999999995,12.170456,12.521909,6.9647120000000005,12.320123,7.644452,20.787784,6.127282,11.918725,11.926302,14.362835
ENSMUSG00000001131,Timp1,TIMP1,one-to-one,yes,NA,NA,0.644156,0.4612323941767317,0.714926,0.369276,1.499291,0.084534,1.3773,0.790792,0.869917,0.323049,0.261543,0.080531,0.546194,0.812519
ENSMUSG00000001134,Uxt,UXT,one-to-one,No_annotation,NA,NA,18.496003833333333,3.5555008040384877,18.715167,21.897341999999995,11.12079,25.377824,15.929217,21.237001,19.443408,17.584878,17.389075000000002,19.908231,16.636602,16.712511
ENSMUSG00000001138,Cnnm3,CNNM3,one-to-one,No_annotation,NA,NA,3.877293,0.9332972323155244,3.825803,3.415306,2.069097,3.287338,3.220088,5.134779000000001,5.208443,5.130459999999999,3.990793,3.581307,3.4528300000000005,4.211272
ENSMUSG00000001143,Lman2l,LMAN2L,one-to-one,No_annotation,NA,NA,9.22566725,2.3053191249746012,9.003574,6.6078660000000005,14.816533000000002,8.028762000000002,9.896092,6.763196999999999,8.192548,10.276787000000002,6.871484,11.354694,9.387143000000002,9.509327
ENSMUSG00000001150,Mcm3ap,MCM3AP,one-to-one,No_annotation,NA,NA,4.3289665,2.5666892820306475,2.839446,2.3808249999999997,3.59493,3.391729,4.263001,3.31683,4.043722,3.750724,12.105226,2.687082,4.839576,4.734507
ENSMUSG00000001151,Pcnt,PCNT,one-to-one,No_annotation,NA,NA,2.012344,0.6429959297835265,1.695496,1.345211,1.5553750000000002,2.946342,1.655164,2.100428,1.607009,1.515577,2.329299,1.5206950000000004,2.541183,3.336349
ENSMUSG00000001155,Ftcd,FTCD,one-to-one,No_annotation,NA,NA,224.30851083333337,34.486303652415714,258.639074,233.461136,178.841935,247.984457,266.88521000000003,234.58205299999997,208.764843,209.599092,173.265118,194.112713,206.616284,278.950215
ENSMUSG00000001156,Mxd1,MXD1,one-to-one,No_annotation,NA,NA,1.6571039166666668,0.4070164935443947,1.544258,1.296039,1.912786,1.113445,2.39242,1.2908499999999998,1.555526,1.619586,2.3867990000000003,1.3546630000000002,1.743245,1.67563
ENSMUSG00000001157,Gmcl1,GMCL1 | GMCL2,one-to-many (mouse-to-human),No_annotation,NA,NA,5.722989,1.0314761426254389,7.737417000000001,5.052253,5.890794,4.604031,6.617669,4.847626999999999,6.50486,4.425898,4.99078,5.076089,6.490601,6.437849
ENSMUSG00000001158,Snrnp27,SNRNP27,one-to-one,No_annotation,NA,NA,26.06544458333333,7.534443700273943,25.507517999999997,25.507512,20.792702,20.882775,26.883961000000003,21.919262,31.81845,23.946816,45.87761,20.002858,31.200664,18.445207
ENSMUSG00000001166,Oas1c,OAS1,one-to-many (human-to-mouse),No_annotation,NA,NA,0.47393566666666664,0.18553127816640677,0.266858,0.567398,0.505304,0.598309,0.205271,0.380581,0.471598,0.8605400000000001,0.278285,0.387854,0.508806,0.656424
ENSMUSG00000001168,Oas1h,OAS1,one-to-many (human-to-mouse),No_annotation,NA,NA,0.0091375,0.02338194972623112,0,0,0,0,0,0,0,0,0,0,0.032417,0.077233
ENSMUSG00000001173,Ocrl,OCRL,one-to-one,No_annotation,NA,NA,1.7122731666666666,0.391055218769987,1.48517,1.11769,1.3135789999999998,1.788897,1.4073410000000002,1.853986,2.005744,1.956848,2.25976,1.215946,2.228551,1.913766
ENSMUSG00000001175,Calm1,CALM1,one-to-one,No_annotation,NA,NA,168.34587825,49.180060035423296,135.02446899999998,158.109203,183.768348,168.00588000000002,192.060684,185.391699,143.130788,225.288407,48.001732,220.400595,142.182343,218.786391
ENSMUSG00000001211,Agpat3,AGPAT3,one-to-one,No_annotation,NA,NA,102.823996,12.086118474057916,108.934723,94.52128,94.158704,109.216179,107.996052,99.886933,94.425842,113.206062,75.65683,122.81096800000002,104.835553,108.238826
ENSMUSG00000001225,Slc26a3,SLC26A3,one-to-one,No_annotation,NA,NA,0.12238025,0.12303852282193796,0.204586,0,0.30638200000000004,0,0.088639,0,0.320265,0.212789,0.04037,0.224175,0.049557,0.0218
