gene_id,gene_name,human_gene,ortholog_type,secreted,Reference,Function,mean_tpm,sd_tpm,Mous-1A-PAR-Mal-L,Mous-1B-PAR-Mal-L,Mous-2A-PAR-Mal-L,Mous-2B-PAR-Mal-L,Mous-3A-PAR-Mal-L,Mous-3B-PAR-Mal-L,Mous-4A-PAR-Fem-L,Mous-4B-PAR-Fem-L,Mous-5A-PAR-Fem-L,Mous-5B-PAR-Fem-L,Mous-6A-PAR-Fem-L,Mous-6B-PAR-Fem-L
ENSMUSG00000000686,Abhd15,ABHD15,one-to-one,yes,NA,NA,0.7208599166666667,0.5788103569640152,0.837725,0.6858299999999999,0.440882,0.214953,0.425372,0.919364,0.218445,0.298594,1.856883,1.820276,0.739312,0.192683
ENSMUSG00000000690,Hoxb6,HOXB6,one-to-one,No_annotation,NA,NA,0.04483283333333333,0.10541977393935276,0.018412,0.022521,0,0,0,0.061675,0,0.018861,0,0.373511,0,0.043014
ENSMUSG00000000693,Loxl3,LOXL3,one-to-one,yes,NA,NA,0.8410610833333333,0.5261164409263338,1.958272,1.029214,0.4342160000000001,0.329499,0.660202,0.680046,0.292678,0.428448,1.127271,1.116259,1.5586410000000002,0.477987
ENSMUSG00000000701,Tcl1b5,TCL1B,one-to-many (human-to-mouse),No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000706,Btn1a1,BTN1A1,one-to-one,yes,NA,NA,0.29157716666666667,0.5196006474043894,0.07981,0.01072,0.057424,0.05173,0.020388,0.044627,0.371088,0.090191,0.280335,1.843703,0.589939,0.05897099999999999
ENSMUSG00000000708,Kat2b,KAT2B,one-to-one,No_annotation,NA,NA,7.947335916666667,1.570472218853961,8.968209,8.524001,9.130652,4.940477,7.902577,6.920361,7.762165,6.376243,9.25571,10.012181,9.480118,6.095337
ENSMUSG00000000711,Rab5b,RAB5B,one-to-one,No_annotation,NA,NA,14.924400166666668,4.770339407229691,21.118054,15.200807,16.264119,8.658722999999998,14.681555,14.514643,10.537063,10.669027,23.763681,17.888041,17.264216,8.532873
ENSMUSG00000000724,Cryba1,CRYBA1,one-to-one,No_annotation,NA,NA,0.00337416666666666,0.01168845619974397,0,0,0,0,0,0,0,0,0.04049,0,0,0
ENSMUSG00000000730,Dnmt3l,DNMT3L,one-to-one,No_annotation,NA,NA,0.03560433333333333,0.04365445721350869,0.07173,0,0,0.017614,0.04976,0.080501,0,0,0.13794,0.047222,0,0.022485
ENSMUSG00000000731,Aire,AIRE,one-to-one,No_annotation,NA,NA,0.37675308333333335,0.5469665329787652,0.780627,0.797817,0.041679,0.112019,0.417184,0.048016,0.016256,0.009022,1.829385,0,0.4589,0.010132
ENSMUSG00000000732,Icosl,ICOSLG,one-to-one,No_annotation,NA,NA,8.160703083333333,9.5490460738567,19.127336,17.679440999999997,3.075187,1.29018,6.652120000000001,5.63243,0.7918390000000001,0.560598,30.449399,1.464971,10.274162,0.930774
ENSMUSG00000000738,Spg7,SPG7,one-to-one,No_annotation,NA,NA,8.268449916666667,3.9661485806573906,11.235474,9.634993,6.236353,4.451860000000001,6.252917999999999,8.022127,4.910208,4.611302,17.291801000000003,12.532564,9.488223,4.553576
ENSMUSG00000000739,Sult5a1,NA,mouse-specific,No_annotation,NA,NA,2.62703,0.7385821350467272,2.639899,2.7058600000000004,3.116584,1.187107,2.6619870000000003,1.854973,3.5990900000000003,1.9086290000000004,2.5959909999999997,3.809631,2.402023,3.042586
ENSMUSG00000000740,Rpl13,RPL13,one-to-many (human-to-mouse),No_annotation,NA,NA,657.97238775,367.76735272436326,805.292674,758.670192,497.454743,427.57213,558.112527,562.9914660000001,515.52618,424.611371,1738.694748,462.402611,748.824282,395.515729
ENSMUSG00000000743,Chmp1a,CHMP1A,one-to-one,No_annotation,NA,NA,16.95659025,7.828011355846656,21.863188,18.860045,13.465194,10.140634,13.223054,15.994118,11.824553,10.816335,37.441459,19.911469,20.992230999999997,8.946803000000001
ENSMUSG00000000751,Rpa1,RPA1,one-to-one,No_annotation,NA,NA,12.897406333333333,11.854091854063867,19.204027,14.526511,7.885619,5.170049,9.472153,10.440897,3.714825,5.996819,47.443522,10.258437,15.579215,5.076802
ENSMUSG00000000753,Serpinf1,SERPINF1,one-to-one,yes,NA,NA,16.013268083333333,8.87756878248875,16.355978,23.170260999999996,9.160659,8.691606,10.747099,21.88329,10.862852,9.748083,18.447029,39.16037399999999,14.473673,9.458313
ENSMUSG00000000759,Tubgcp3,TUBGCP3,one-to-one,No_annotation,NA,NA,6.42822625,3.20585816617086,9.182264,7.625855,5.59244,3.509321,5.235269000000001,5.190562,4.0564219999999995,3.192713000000001,14.192458,8.442658000000002,7.644288,3.274465
ENSMUSG00000000766,Oprm1,OPRM1,one-to-one,No_annotation,NA,NA,0.00302241666666666,0.00719191143461412,0,0.021364,0,0,0,0,0.014905,0,0,0,0,0
ENSMUSG00000000776,Polr3d,POLR3D,one-to-one,No_annotation,NA,NA,4.284182333333334,1.651458107402025,6.971585,4.150284,4.361123,1.796553,4.782872,3.2693870000000005,2.917449,2.898252,7.08294,4.058613,5.876278999999999,3.244851
ENSMUSG00000000782,Tcf7,TCF7,one-to-one,No_annotation,NA,NA,17.198605833333332,23.928708532625063,29.827139000000003,26.391378000000003,3.246652,1.475172,10.129951000000002,15.897341,0.463795,0.271594,80.91574999999999,0.575829,36.680512,0.508157
ENSMUSG00000000787,Ddx3x,DDX3X,one-to-many (human-to-mouse),No_annotation,NA,NA,32.26420791666666,12.833388704414515,35.261295999999994,26.88805,33.518819,14.749262,34.191973999999995,22.249968000000003,28.266332,23.424691,60.843026,46.872138,41.190135000000005,19.714804
ENSMUSG00000000791,Il12rb1,IL12RB1,one-to-one,No_annotation,NA,NA,0.39287058333333336,0.5684043843467684,1.073751,0.437628,0.114011,0.073746,0.21854,0.264607,0.008985,0,1.908546,0.041631,0.528251,0.044751
ENSMUSG00000000792,Slc5a5,SLC5A5,one-to-one,No_annotation,NA,NA,1.12862875,1.8955684910968784,0.497827,0.659792,1.034907,0.214091,0.707127,0.36801,0.724582,0.675463,0.129873,7.091649,0.87565,0.564574
ENSMUSG00000000794,Kcnn3,KCNN3,one-to-one,No_annotation,NA,NA,0.05119766666666667,0.04527832416657371,0.049775,0.036516,0.019908,0.018595,0.0118,0.024096,0.047111,0.025694,0.076323,0.172899,0.092915,0.03874
ENSMUSG00000000804,Usp32,USP32,one-to-one,No_annotation,NA,NA,1.8555221666666664,0.9716292681926142,3.092038,2.185014,1.630524,1.0201030000000002,1.5952479999999998,1.750661,1.045649,0.773465,4.1677979999999994,2.118397,1.854895,1.032474
ENSMUSG00000000805,Car4,CA4,one-to-one,No_annotation,NA,NA,1.9892124166666665,1.7935115598248976,1.164086,1.212825,2.852905,0.50317,0.70551,3.808686,1.334178,0.446976,3.61563,6.290232,1.242627,0.693724
ENSMUSG00000000811,Txnrd3,TXNRD3,one-to-one,No_annotation,NA,NA,1.197356,0.4214435202946696,1.217235,1.290683,0.979016,0.675377,1.187048,1.43552,0.848979,0.927978,1.716928,2.172535,1.097619,0.819354
ENSMUSG00000000817,Fasl,FASLG,one-to-one,yes,NA,NA,0.14556266666666667,0.15064315953593677,0.344998,0.269014,0,0,0.191699,0.118614,0.01881,0,0.442519,0.105724,0.23189,0.023484
ENSMUSG00000000823,Zfp512b,ZNF512B,one-to-one,No_annotation,NA,NA,7.191461250000001,2.7692609032023214,12.03743,8.300677999999998,6.971273,3.614511999999999,5.439875,4.816283,4.586728,4.736334,10.998985000000005,9.383428,9.356272,6.055737000000001
ENSMUSG00000000826,Dnajc5,DNAJC5,one-to-one,No_annotation,NA,NA,12.184054416666669,5.758093476961157,20.516706,13.287446,12.512112,5.709681,12.848076,9.887517,7.4406,5.855534,23.266024,11.39043,17.222177000000002,6.272349999999999
ENSMUSG00000000827,Tpd52l2,TPD52L2,one-to-one,No_annotation,NA,NA,13.107796166666668,5.664122165919669,14.513282999999998,14.555347,11.107733,6.4550019999999995,14.541617,14.537733,10.646126,6.840126000000001,26.688893000000004,17.764417,13.242334,6.400943000000001
ENSMUSG00000000838,Fmr1,FMR1,one-to-one,No_annotation,NA,NA,5.853878166666667,3.249085099577889,9.155263,6.2856629999999996,4.844749,2.362535,4.989326,4.797434,2.935049,2.762621,12.89248,7.751948,8.793882,2.6755880000000003
ENSMUSG00000000861,Bcl11a,BCL11A,one-to-one,No_annotation,NA,NA,3.5225105833333332,2.5560842947288966,6.656659,5.203219,2.459229,1.50694,2.719221,2.99732,1.504699,1.693719,9.792773,1.386793,4.061349,2.2882059999999997
ENSMUSG00000000869,Il4,IL4,one-to-one,yes,NA,NA,0.17922666666666667,0.1585456607423944,0.538303,0.116429,0.122118,0.311014,0.230584,0.129645,0,0,0.29296999999999995,0.144478,0.265179,0
ENSMUSG00000000876,Pxmp4,PXMP4,one-to-one,No_annotation,NA,NA,5.941924666666667,3.404457758089407,6.474662,5.200787,3.400662,2.940812,3.328394,7.333242,4.21361,4.398753,12.751085,12.545632,5.374622,3.3408350000000002
ENSMUSG00000000881,Dlg3,DLG3,one-to-one,No_annotation,NA,NA,3.4842988333333333,0.6398175955869743,4.569633,3.36047,3.938579,2.8457960000000004,3.314578,3.068057,3.038951,2.67764,3.942046,4.393817,3.860559,2.80146
ENSMUSG00000000884,Gnb1l,GNB1L,one-to-one,No_annotation,NA,NA,2.0394664166666665,1.0185523085257695,2.450614,2.469534,2.3189219999999997,1.299367,2.221174,1.896163,1.0462,1.091896,4.705773000000001,1.968837,2.1363380000000003,0.868779
ENSMUSG00000000889,Dbh,DBH,one-to-one,No_annotation,NA,NA,0.00395833333333333,0.01371206889325361,0,0,0,0,0,0,0,0,0.0475,0,0,0
ENSMUSG00000000901,Mmp11,MMP11,one-to-one,yes,NA,NA,1.2742276666666668,1.6607461268049664,1.19934,1.406986,0.4385790000000001,0.298663,0.411584,0.482948,0.425462,0.428974,1.981271,6.245528,1.4757069999999997,0.49569
ENSMUSG00000000902,Smarcb1,SMARCB1,one-to-one,No_annotation,NA,NA,7.489600583333333,4.513243558047391,11.678583,8.44817,4.669918,3.845947,6.860869,6.48213,3.740215,3.328108,18.758067,9.449881,9.303645,3.309674
ENSMUSG00000000903,Vpreb3,VPREB3,one-to-one,No_annotation,NA,NA,6.588774833333333,11.66795164541025,11.725419,9.337481,2.566928,0.076153,3.525726,2.3813269999999997,0.059055,0.15838,41.384843,0.34867,7.501316,0
ENSMUSG00000000915,Hip1r,HIP1R,one-to-one,No_annotation,NA,NA,5.37736675,2.565257030340168,8.686211,7.70515,4.528759,3.216548,4.49462,4.58478,2.70946,3.096407,10.943793,4.676922,6.531657,3.354094
ENSMUSG00000000916,Nsun5,NSUN5 | NSUN5P1 | NSUN5P2,one-to-many (mouse-to-human),No_annotation,NA,NA,6.05683775,2.428866845464142,8.273421,5.817805,5.627160999999999,3.230216,7.1562399999999995,5.351695,4.071518,3.890934,11.794219,5.690256,7.926686,3.851902
ENSMUSG00000000934,Top1mt,TOP1MT,one-to-one,No_annotation,NA,NA,2.2426285833333335,0.758008327222964,2.416175,2.5210239999999997,1.928212,1.337043,1.967129,2.206892,1.707163,1.545746,4.039636,3.1332980000000004,2.4735419999999997,1.635683
ENSMUSG00000000938,Hoxa10,HOXA10,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000942,Hoxa4,HOXA4,one-to-one,No_annotation,NA,NA,0.23723291666666663,0.38438702681127335,0.062949,0.295474,0.041456,0.014482,0,0.596502,0.044536,0,0.485258,1.270247,0.017925,0.017966
ENSMUSG00000000948,Gm38393,NA,NA,NA,NA,NA,0.13077633333333333,0.07441736899814493,0.064781,0.086414,0.190467,0.063848,0.120741,0.121598,0.099064,0.076803,0.096881,0.309091,0.226625,0.113003
ENSMUSG00000000957,Mmp14,MMP14,one-to-one,No_annotation,NA,NA,7.957208833333333,5.601704985562729,11.898922999999998,9.773780999999998,4.157661,3.0073510000000003,5.114753,6.027931,3.907722,3.948161,12.060675000000002,22.655013,8.173019,4.761516
ENSMUSG00000000958,Slc7a7,SLC7A7,one-to-one,No_annotation,NA,NA,4.20884025,4.66943845899672,9.602012000000002,3.579561,1.756129,1.848436,4.32128,2.755555,0.974151,1.278248,16.943317,1.931432,4.494483,1.0214789999999998
ENSMUSG00000000959,Oxa1l,OXA1L,one-to-one,No_annotation,NA,NA,14.226851083333331,6.142031464025584,17.697765999999998,16.142165000000002,11.683978000000002,7.9038,13.312298,16.592556000000002,11.536824,8.08531,30.017099,16.347703,14.072655,7.330059
ENSMUSG00000000976,Heatr6,HEATR6,one-to-one,No_annotation,NA,NA,1.6499003333333333,0.9045447341804136,2.551923,1.981032,1.414164,0.641597,1.564385,1.40202,0.844981,0.965421,3.796968,1.825646,2.133034,0.677633
ENSMUSG00000000982,Ccl3,CCL18 | CCL3 | CCL3L1 | CCL3L3,one-to-many (mouse-to-human),yes,NA,NA,0.43893841666666666,0.5716307787284723,0.571526,0.306624,0.261,0.179261,0.099163,2.141921,0,0.639168,0.368299,0.459744,0.161082,0.079473
ENSMUSG00000000983,Wfdc18,NA,mouse-specific,yes,DOI: 10.1055/s-0034-1397088,immunity,232.56833566666663,72.31734004726151,122.04098,333.097916,147.918396,313.945967,167.392789,181.543137,334.60431800000003,280.273105,204.952805,259.18527,212.395355,233.46999
ENSMUSG00000001014,Icam4,ICAM4,one-to-one,yes,NA,NA,0.10055941666666668,0.08603844667933298,0.229223,0.261285,0,0.034231,0.07904,0.043291,0.032458,0.039927,0.105889,0.210075,0.083859,0.087435
ENSMUSG00000001016,Ilf2,ILF2,one-to-one,No_annotation,NA,NA,11.148653583333331,6.079822230555093,15.627329,12.431839,8.675152,4.736513,10.690222,8.625914,6.651331999999999,6.24421,26.75233,13.591381000000002,14.010837,5.746784
ENSMUSG00000001017,Chtop,CHTOP,one-to-one,No_annotation,NA,NA,29.469917833333337,14.497103200167476,39.686745,32.255137,26.201181,13.188527,26.566954,24.41487,19.096876,17.995336999999996,67.85305299999999,30.079185,37.465948,18.835201
ENSMUSG00000001018,Snapin,SNAPIN,one-to-one,No_annotation,NA,NA,10.068238,5.367557899614396,13.203245,11.792708,5.996113,4.932986000000001,7.980885,10.62469,5.857054,5.467809000000001,22.226228,17.336985000000002,9.392692,6.007461
ENSMUSG00000001020,S100a4,S100A4,one-to-one,yes,NA,NA,25.481248833333332,23.168160625337133,52.990967,41.299948,11.183824,7.690616,31.274259,13.522684,14.558591,6.482405,82.10604599999999,12.495781,25.251807999999997,6.918057
ENSMUSG00000001021,S100a3,S100A3,one-to-one,No_annotation,NA,NA,0.363296,0.4590143873334374,0.910556,0.071627,0.234176,0,0.218435,0.10894,0.08751,0.298385,1.576551,0.171145,0.5741040000000001,0.108123
ENSMUSG00000001023,S100a5,S100A5,one-to-one,No_annotation,NA,NA,0.028647,0.0669320369533699,0,0,0,0,0,0,0,0,0.176345,0.167419,0,0
ENSMUSG00000001025,S100a6,S100A6,one-to-one,No_annotation,NA,NA,33.066149833333334,17.042253271761613,55.48836,39.269742,13.843043,16.906559,31.137151,33.005427999999995,25.541292,20.447264,48.966564,67.665209,30.005708,14.517478
ENSMUSG00000001027,Scn4a,SCN4A,one-to-one,No_annotation,NA,NA,0.5077781666666666,0.6039008555523653,1.976327,0.481385,0.391237,0.030857,0.119834,0.094376,0,0.091802,0.908943,1.30054,0.451975,0.246062
ENSMUSG00000001029,Icam2,ICAM2,one-to-one,No_annotation,NA,NA,7.924566916666667,9.511025994681964,16.204479,14.057239999999998,2.266677,0.8123370000000001,5.890891000000001,7.57913,0.967757,0.566292,32.264635,2.2131170000000004,11.968808,0.30344
ENSMUSG00000001034,Mapk7,MAPK7,one-to-one,No_annotation,NA,NA,2.4007019166666668,1.5166228775479154,4.301966,3.261872,1.350803,1.170427,1.725877,2.2289969999999997,0.938551,0.934938,5.651738999999999,3.104426,3.135743,1.003084
ENSMUSG00000001036,Epn2,EPN2,one-to-one,No_annotation,NA,NA,2.73861125,1.077361540019212,3.0332999999999997,2.852778,2.067132,1.208883,3.107462,2.983805,2.015858,2.014708,3.847565,5.341899,2.329894,2.060051
ENSMUSG00000001039,B9d1,B9D1,one-to-one,No_annotation,NA,NA,4.111286,1.5362298712988,5.036065,5.286514,2.902213,4.870385,4.910347,2.7414300000000003,2.9502539999999997,1.993912,7.632255000000001,3.598677,4.1261540000000005,3.2872260000000004
ENSMUSG00000001052,Sec24b,SEC24B,one-to-one,No_annotation,NA,NA,8.257537416666667,3.816137315064456,12.103196,10.437783000000003,6.218922,3.500881,7.644321,7.471698000000001,5.135768,4.699279000000001,16.023692,11.471253,10.154498,4.229158
ENSMUSG00000001053,N4bp3,N4BP3,one-to-one,No_annotation,NA,NA,1.8014268333333334,1.328201442662002,3.660283,2.042877,1.218686,0.5626220000000001,1.601764,1.14535,0.877866,0.530258,4.7813989999999995,2.4114720000000003,2.255725,0.5288200000000001
ENSMUSG00000001054,Rmnd5b,RMND5B,one-to-one,No_annotation,NA,NA,6.257532833333333,5.016829508429381,8.451915,6.612769,4.381645,2.4053359999999997,4.653964,5.58295,2.842261,2.881378,20.742051999999997,6.8824879999999995,7.393891,2.2597449999999997
ENSMUSG00000001056,Nhp2,NHP2,one-to-one,No_annotation,NA,NA,26.720137166666667,14.424028972179515,32.793338,26.590952,24.819597,14.883477,27.071922,22.805325,20.123861,14.547433,68.765531,23.755701,28.727573,15.756936
ENSMUSG00000001062,Vps9d1,VPS9D1,one-to-one,No_annotation,NA,NA,5.017038666666666,1.8820810714718448,6.131324999999999,6.923449000000001,5.258892,2.500907,4.33866,3.998121,2.7602789999999997,3.5734390000000005,8.603079000000001,6.5441389999999995,6.150883999999999,3.4212900000000004
ENSMUSG00000001065,Zfp276,ZNF276,one-to-one,No_annotation,NA,NA,3.4491855,1.7192380931660345,5.823705,4.369292,3.279658,1.293746,3.1189010000000006,2.649779,2.269405,1.469593,6.731347,3.585243,4.899644,1.8999129999999995
ENSMUSG00000001076,C1ql4,C1QL4,one-to-one,yes,NA,NA,0.00738183333333333,0.01493032096003622,0,0.020508,0.020466,0,0,0,0,0,0,0.047608,0,0
ENSMUSG00000001082,Mfsd10,MFSD10,one-to-one,No_annotation,NA,NA,15.077506083333333,2.6936828947208875,14.676113000000004,19.623922,15.687806999999996,12.333739,16.125778,15.709776,12.869525,13.019141,19.534025999999997,14.362517,16.24024,10.747489
ENSMUSG00000001089,Luzp1,LUZP1,one-to-one,No_annotation,NA,NA,3.0181434166666667,0.7889122884485792,3.103404,3.1189549999999997,3.767952,1.932712,3.781358,2.110606,3.277375,2.065839,3.3787089999999997,3.908209,3.822038,1.950564
ENSMUSG00000001095,Slc13a2,SLC13A2,one-to-one,No_annotation,NA,NA,0.28854983333333334,0.14616877731882,0.304951,0.323688,0.146143,0.348046,0.13731,0.100718,0.437362,0.255314,0.208489,0.37609,0.616716,0.207771
ENSMUSG00000001098,Kctd10,KCTD10,one-to-one,No_annotation,NA,NA,9.172176083333332,6.317908939241937,15.78722,11.429683999999998,5.657175,3.544839,8.287317999999999,7.204260999999999,4.832106,3.5320550000000006,24.893598,8.2979,12.852266,3.747691
ENSMUSG00000001100,Poldip2,POLDIP2,one-to-one,No_annotation,NA,NA,18.026014166666663,5.001488380267379,18.906314,18.149693,17.868159,12.172937,17.090003,22.240616000000003,15.311552,13.544101,27.423262,25.79506,16.289277000000002,11.521196
ENSMUSG00000001103,Sebox,SEBOX,one-to-one,No_annotation,NA,NA,0.015227,0.02526632421731632,0.032511,0,0,0,0.022696,0,0.056609,0,0,0,0.070908,0
ENSMUSG00000001105,Ift20,IFT20,one-to-one,No_annotation,NA,NA,73.3826125,7.312803201240109,74.68567200000001,69.495719,84.846243,61.112758,73.616277,67.36803599999999,62.891237,78.76896599999999,83.28269100000001,75.108397,76.905968,72.509386
ENSMUSG00000001119,Col6a1,COL6A1,one-to-one,yes,NA,NA,12.388024,6.287099879634156,20.056489,13.075408,7.186057,5.564816,8.990283,11.20171,9.486066,5.217264,19.622769,23.236347,17.943648,7.075431
ENSMUSG00000001120,Pcbp3,PCBP3,one-to-one,No_annotation,NA,NA,0.7805323333333333,0.3243063493938278,1.168193,0.839892,0.722525,0.432318,0.768894,0.5124249999999999,0.455456,0.62181,1.385777,1.265514,0.539501,0.654083
ENSMUSG00000001123,Lgals9,LGALS9 | LGALS9B | LGALS9C,one-to-many (mouse-to-human),yes,NA,NA,14.532848333333334,13.707902018860253,24.782456,20.527982,5.635091999999999,4.198404,8.101259,18.522391,4.7779929999999995,3.568244,51.12584,11.342498,17.681357,4.1306639999999994
ENSMUSG00000001127,Araf,ARAF,one-to-one,No_annotation,NA,NA,20.70956758333333,7.476494406528788,29.348863,21.796718,19.82204,11.45511,18.23419,19.923644000000003,13.188092,14.254647,36.26855,26.748801,24.273600999999996,13.200555
ENSMUSG00000001128,Cfp,CFP,one-to-one,yes,NA,NA,15.001395083333332,15.410557988499184,34.99846599999999,22.204417999999997,5.990696,3.549444,14.638929,14.843966,2.805882,1.950318,53.345831,8.633517,12.671908,4.3833660000000005
ENSMUSG00000001131,Timp1,TIMP1,one-to-one,yes,NA,NA,1.330644333333333,0.5499783150343844,2.342637,1.264722,1.268295,0.484149,1.701858,1.353932,1.01764,1.403655,2.147729,1.425136,0.939418,0.6185609999999999
ENSMUSG00000001134,Uxt,UXT,one-to-one,No_annotation,NA,NA,8.799402,3.1272141871553987,8.260189,8.556295,7.472345,5.5032179999999995,7.148748,11.264699,6.276053999999999,7.045231,15.73953,13.45129,8.628675999999999,6.246549
ENSMUSG00000001138,Cnnm3,CNNM3,one-to-one,No_annotation,NA,NA,2.8603698333333334,1.0992927966067203,3.69182,4.5483,2.696053,2.203975,2.1210029999999995,1.645491,1.474963,2.288864,3.780658,4.676651,3.207804,1.988856
ENSMUSG00000001143,Lman2l,LMAN2L,one-to-one,No_annotation,NA,NA,5.17894325,1.9600146685438176,5.445503,5.019312999999999,5.728422999999999,3.204836,4.225556,4.547896000000001,3.3407219999999995,4.076683000000001,8.584169,9.185107,5.656702,3.1324090000000004
ENSMUSG00000001150,Mcm3ap,MCM3AP,one-to-one,No_annotation,NA,NA,3.02647775,1.6689920111573129,4.399037,3.101255,1.979797,2.421419,1.913544,2.665884,2.180475,1.037015,7.469471,2.931087,3.970875,2.247874
ENSMUSG00000001151,Pcnt,PCNT,one-to-one,No_annotation,NA,NA,2.804501666666667,1.533367842720623,3.5846820000000004,4.380833,2.5905590000000003,0.784312,2.2374,2.826352,1.6307110000000002,1.283678,6.401754,3.1558279999999996,3.1703530000000004,1.607558
ENSMUSG00000001155,Ftcd,FTCD,one-to-one,No_annotation,NA,NA,0.8654005833333334,0.327439147496963,1.5607730000000002,1.07562,0.899498,0.648522,0.364737,1.080079,0.7880670000000001,0.8170229999999999,1.227738,0.5662240000000001,0.616868,0.739658
ENSMUSG00000001156,Mxd1,MXD1,one-to-one,No_annotation,NA,NA,2.623864,1.7077472001030536,4.863790000000001,3.693777,2.199374,1.207957,2.452546,1.37424,1.258414,1.149754,6.366233,2.178589,3.744427,0.997267
ENSMUSG00000001157,Gmcl1,GMCL1 | GMCL2,one-to-many (mouse-to-human),No_annotation,NA,NA,4.3588765,2.113406316282856,5.203252,4.967408,3.795727999999999,2.144643,4.282329,3.117227,3.3535,2.640992,9.723167,5.336979,5.7560649999999995,1.985228
ENSMUSG00000001158,Snrnp27,SNRNP27,one-to-one,No_annotation,NA,NA,22.861964166666667,8.28015385070085,26.953083,24.738571,19.662444,14.286859000000002,20.034023,24.17504,18.001038,16.229371,45.506539999999994,21.107182,27.058875,16.590544
ENSMUSG00000001166,Oas1c,OAS1,one-to-many (human-to-mouse),No_annotation,NA,NA,0.8927600833333333,0.7696774688276853,1.403782,1.338135,0.490548,0.449205,0.414091,0.953479,0.155379,0.136202,2.870926,0.787043,1.316865,0.397466
