gene_id,gene_name,human_gene,ortholog_type,secreted,Reference,Function,mean_tpm,sd_tpm,Mous-1A-PANC-Mal,Mous-1B-PANC-Mal,Mous-2A-PANC-Mal,Mous-2B-PANC-Mal,Mous-3A-PANC-Mal,Mous-3B-PANC-Mal,Mous-4A-PANC-Fem,Mous-4B-PANC-Fem,Mous-5A-PANC-Fem,Mous-5B-PANC-Fem,Mous-6A-PANC-Fem,Mous-6B-PANC-Fem
ENSMUSG00000000706,Btn1a1,BTN1A1,one-to-one,yes,NA,NA,0.01612966666666666,0.02426636006091685,0,0,0,0,0,0,0.045802,0.011704,0.078173,0.014083,0.028836,0.014958
ENSMUSG00000000708,Kat2b,KAT2B,one-to-one,No_annotation,NA,NA,3.7606968333333337,2.642351766870663,2.027127,2.484144,2.839393,3.055647,2.978549,2.802978,2.298529,2.458048,10.398076,3.06247,8.171410999999999,2.55199
ENSMUSG00000000711,Rab5b,RAB5B,one-to-one,No_annotation,NA,NA,8.5957415,8.47038743180735,4.1739880000000005,5.00117,4.004278,5.675829,4.602835,5.261550000000001,4.768891,5.0616390000000004,28.507195,5.69265,24.708262,5.6906110000000005
ENSMUSG00000000724,Cryba1,CRYBA1,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000730,Dnmt3l,DNMT3L,one-to-one,No_annotation,NA,NA,0.06980441666666666,0.167935655810334,0.038428,0,0.061575,0,0,0,0,0,0.582561,0,0.155089,0
ENSMUSG00000000731,Aire,AIRE,one-to-one,No_annotation,NA,NA,0.25990108333333334,0.8703496656986316,0,0,0,0.019615,0.013009,0,0.011579,0.021581,0.029596,0,3.0234330000000003,0
ENSMUSG00000000732,Icosl,ICOSLG,one-to-one,No_annotation,NA,NA,3.894789166666667,9.942348140099316,0.39256499999999994,0.180589,0.296086,0.354758,0.501285,0.376214,0.111154,0.221886,8.989475,0.563452,34.457472,0.292534
ENSMUSG00000000738,Spg7,SPG7,one-to-one,No_annotation,NA,NA,6.921613333333333,11.80553492245524,2.222446,2.094055,1.969502,2.482987,2.123995,2.57647,2.448804,1.6482329999999998,42.166817,3.713875,16.309877999999998,3.302298
ENSMUSG00000000739,Sult5a1,NA,mouse-specific,No_annotation,NA,NA,0.449229,0.5703529153255584,0.35735,0.357825,0.023938,0.166546,0.064666,0.334373,0.045857,0.505008,0.514573,0.5236580000000001,2.166748,0.330206
ENSMUSG00000000740,Rpl13,RPL13,one-to-many (human-to-mouse),No_annotation,NA,NA,623.2476904166667,295.845243217951,636.166264,464.183436,606.9463430000001,530.8543050000001,529.72876,464.814837,429.032406,475.45928,1233.679666,486.39346,1242.909731,378.8037970000001
ENSMUSG00000000743,Chmp1a,CHMP1A,one-to-one,No_annotation,NA,NA,14.114893,20.69999719989023,5.723638,6.482025,5.617889,6.65935,4.463185,6.638169,4.918374,5.143301,74.039432,5.74666,35.358414999999994,8.588277999999999
ENSMUSG00000000751,Rpa1,RPA1,one-to-one,No_annotation,NA,NA,7.2362275,12.792355389932036,1.854173,1.80673,1.369819,2.0283949999999997,1.703633,1.821813,2.232109,1.5531290000000002,32.028953,1.919984,37.018259,1.497733
ENSMUSG00000000753,Serpinf1,SERPINF1,one-to-one,yes,NA,NA,6.5279049166666665,4.432094253741872,6.620667,3.723118,5.484285,3.385753,4.438191,5.4868120000000005,5.6956240000000005,5.586539999999999,7.733132,3.516031,19.931055,6.733651
ENSMUSG00000000759,Tubgcp3,TUBGCP3,one-to-one,No_annotation,NA,NA,5.087110583333334,5.116250160168152,2.296523,3.5278179999999995,2.3002789999999997,2.8199489999999994,2.4121629999999996,3.239147,2.19172,2.901108,13.653992,3.754456,17.923847000000002,4.024325
ENSMUSG00000000766,Oprm1,OPRM1,one-to-one,No_annotation,NA,NA,0.01983066666666666,0.06869544442925843,0,0,0,0,0,0,0,0,0,0,0.237968,0
ENSMUSG00000000776,Polr3d,POLR3D,one-to-one,No_annotation,NA,NA,3.9650641666666666,2.6497849239293787,1.967994,2.8757539999999997,2.735484,2.260043,2.813333,3.2635110000000003,2.3627879999999997,2.637914,8.889327,4.495543,10.005429,3.27365
ENSMUSG00000000782,Tcf7,TCF7,one-to-one,No_annotation,NA,NA,7.349891666666666,21.34241404313064,0.620543,0.525363,0.7995770000000001,0.413449,0.960855,0.666004,0.6750309999999999,0.81818,5.193643,1.24402,74.997338,1.284697
ENSMUSG00000000787,Ddx3x,DDX3X,one-to-many (human-to-mouse),No_annotation,NA,NA,23.71494875,24.609441560474338,9.058095,10.86553,12.9785,12.76108,13.959858,10.041193,15.886139,12.183103,87.804853,21.849288,61.139096,16.05265
ENSMUSG00000000791,Il12rb1,IL12RB1,one-to-one,No_annotation,NA,NA,0.39326991666666666,0.8408724016598322,0.042131,0.09482,0.062014,0.033445,0.059522,0.014753,0,0,2.451399,0.047058,1.897984,0.016113
ENSMUSG00000000792,Slc5a5,SLC5A5,one-to-one,No_annotation,NA,NA,0.04847025,0.037067610382614,0.010844,0.076505,0.053603,0.044118,0.10132,0.029236,0.025927,0.025309,0.016009,0.093407,0.105365,0
ENSMUSG00000000794,Kcnn3,KCNN3,one-to-one,No_annotation,NA,NA,0.186171,0.2391197963216536,0.047207,0.098439,0.029692,0.14282699999999998,0.045541,0.090579,0.062459,0.250493,0.904638,0.266255,0.118773,0.177149
ENSMUSG00000000804,Usp32,USP32,one-to-one,No_annotation,NA,NA,1.4324725833333332,1.7053092089559303,0.601247,0.648685,0.36329,0.951562,0.508138,0.562244,0.7066600000000001,0.650335,5.967022999999999,1.473021,3.82862,0.928846
ENSMUSG00000000805,Car4,CA4,one-to-one,No_annotation,NA,NA,8.56979375,25.97605193062218,1.296782,1.40603,0.614937,0.569256,1.4326759999999998,1.276744,1.384501,1.084039,91.047122,0.382882,1.181312,1.161244
ENSMUSG00000000811,Txnrd3,TXNRD3,one-to-one,No_annotation,NA,NA,0.7979056666666666,0.6636706889202497,0.48211,0.713043,0.553941,0.591633,0.519552,0.542006,0.386957,0.53125,2.613649,0.407881,1.664671,0.568175
ENSMUSG00000000817,Fasl,FASLG,one-to-one,yes,NA,NA,0.26181125,0.49502516015600384,0,0,0,0,0,0,0,0,1.247598,0.028581,1.26491,0.600646
ENSMUSG00000000823,Zfp512b,ZNF512B,one-to-one,No_annotation,NA,NA,3.215999916666666,3.242406536978625,1.699385,1.985687,1.211366,2.200025,0.990209,2.3884769999999995,1.223338,1.241005,5.122517,3.590994,12.610542,4.328454
ENSMUSG00000000826,Dnajc5,DNAJC5,one-to-one,No_annotation,NA,NA,6.895758,8.43439078435652,2.610742,2.839208,3.081372,3.710159,3.564898,3.331982,3.278261,2.7173719999999997,23.830618,3.757521,25.973424,4.053539
ENSMUSG00000000827,Tpd52l2,TPD52L2,one-to-one,No_annotation,NA,NA,7.559168333333334,7.024181529531154,3.113556,4.310931,5.494981000000001,4.081378,4.402087,4.337040999999999,4.7266580000000005,4.715870000000001,22.996775000000003,5.208227,22.066186,5.256329999999999
ENSMUSG00000000838,Fmr1,FMR1,one-to-one,No_annotation,NA,NA,4.80644225,6.3072551045395775,1.220452,2.108707,2.036321,2.647385,2.178569,2.01127,1.842292,2.130003,18.063947,2.422887,18.507844,2.50763
ENSMUSG00000000861,Bcl11a,BCL11A,one-to-one,No_annotation,NA,NA,1.6424995,3.0624856246179717,0.641371,0.437001,0.20394,0.5858429999999999,0.28425,0.378755,0.425028,0.7510709999999999,3.377815,0.6679820000000001,10.990679,0.966259
ENSMUSG00000000869,Il4,IL4,one-to-one,yes,NA,NA,0.13301691666666668,0.18198289538228504,0.278707,0,0,0,0,0.262495,0,0,0.17677,0.128226,0.599828,0.150177
ENSMUSG00000000876,Pxmp4,PXMP4,one-to-one,No_annotation,NA,NA,5.2752015,7.046158341128016,2.7527120000000003,2.912517,4.191556,2.633039,2.0157469999999997,2.840183,2.859703,2.216904,26.950651,2.91401,8.572144,2.443252
ENSMUSG00000000881,Dlg3,DLG3,one-to-one,No_annotation,NA,NA,4.326997583333333,7.652328204694704,1.463553,2.035208,1.445705,2.165934,1.545242,1.942341,1.504799,1.937367,28.487533,2.438449,4.448273,2.509567
ENSMUSG00000000884,Gnb1l,GNB1L,one-to-one,No_annotation,NA,NA,1.5237301666666667,1.2906331788081828,1.031029,1.14031,1.383977,1.65996,0.892119,1.282091,0.856296,0.31581,3.9438080000000006,0.379557,4.3733249999999995,1.02648
ENSMUSG00000000889,Dbh,DBH,one-to-one,No_annotation,NA,NA,0.05219133333333333,0.16914055762339061,0,0,0,0,0,0,0,0,0.588793,0.019299,0.018204,0
ENSMUSG00000000901,Mmp11,MMP11,one-to-one,yes,NA,NA,0.5438775833333334,0.6983326471755235,0.364292,0.165122,0.127981,0.227983,0.15144,0.378531,0.21829,0.228048,1.6783670000000002,0.298562,2.3189659999999996,0.368949
ENSMUSG00000000902,Smarcb1,SMARCB1,one-to-one,No_annotation,NA,NA,5.981777583333333,8.79375373609159,2.325936,1.869593,1.805849,2.234253,2.3466510000000005,2.567859,2.2227699999999997,1.7958850000000002,29.4382,3.260858,18.870181,3.043296
ENSMUSG00000000903,Vpreb3,VPREB3,one-to-one,No_annotation,NA,NA,2.566184083333334,6.265468418727633,0.180116,0.210532,1.077629,0.370374,0.110452,0.350477,0,1.423694,3.71916,0.636429,22.199094,0.516252
ENSMUSG00000000915,Hip1r,HIP1R,one-to-one,No_annotation,NA,NA,5.047824083333333,4.923591659418603,1.502744,2.969887,2.2926979999999997,3.309668,2.895442,3.260157,2.379763,2.6788499999999997,17.387822999999997,3.2443120000000003,12.963883,5.688662
ENSMUSG00000000916,Nsun5,NSUN5 | NSUN5P1 | NSUN5P2,one-to-many (mouse-to-human),No_annotation,NA,NA,4.049429083333333,3.527465961565236,2.5692239999999997,3.704068,1.9995700000000003,3.2537089999999997,2.281036,2.25866,1.886921,1.773806,9.256653000000002,3.567516,13.248074999999998,2.793911
ENSMUSG00000000934,Top1mt,TOP1MT,one-to-one,No_annotation,NA,NA,1.3623274166666666,1.2670941861951457,0.810808,0.76127,0.847372,0.727459,0.637943,0.723414,0.870301,0.958054,4.601407,1.03648,3.417894,0.955527
ENSMUSG00000000938,Hoxa10,HOXA10,one-to-one,No_annotation,NA,NA,0.03084175,0.07089973596710036,0.067701,0.036153,0,0,0,0,0,0,0.245762,0,0,0.020485
ENSMUSG00000000942,Hoxa4,HOXA4,one-to-one,No_annotation,NA,NA,0.203769,0.4094189948047221,0.044933,0.044441,0,0.021606,0.085841,0.085274,0.025306,0,1.421228,0.08651,0.534708,0.095381
ENSMUSG00000000948,Gm38393,NA,NA,NA,NA,NA,0.13316775,0.07828956299896035,0.078505,0.114331,0,0.178601,0.050985,0.109039,0.283194,0.090407,0.228837,0.162332,0.119449,0.182333
ENSMUSG00000000957,Mmp14,MMP14,one-to-one,No_annotation,NA,NA,3.9781433333333336,5.499979255691101,3.109451999999999,1.591401,1.339426,1.415685,1.5798580000000002,1.527314,1.109704,1.498425,16.257023000000004,1.679673,15.132636,1.497123
ENSMUSG00000000958,Slc7a7,SLC7A7,one-to-one,No_annotation,NA,NA,23.983277,72.32642016196135,1.939361,2.062756,1.220118,1.163883,1.690362,2.0772350000000004,1.882463,1.546347,253.126781,1.1217089999999998,18.552522,1.415787
ENSMUSG00000000959,Oxa1l,OXA1L,one-to-one,No_annotation,NA,NA,9.604378416666666,11.915737622246551,4.465397,4.6119959999999995,5.409123,5.14855,4.871044,4.555125,4.194523,5.266642999999999,43.614282,5.2712889999999994,22.986652,4.857917
ENSMUSG00000000976,Heatr6,HEATR6,one-to-one,No_annotation,NA,NA,1.4059028333333334,2.264482094968931,0.396273,0.338231,0.325692,0.384049,0.36908,0.439199,0.50992,0.520383,6.916445,0.6216630000000001,5.496404,0.553495
ENSMUSG00000000982,Ccl3,CCL18 | CCL3 | CCL3L1 | CCL3L3,one-to-many (mouse-to-human),yes,NA,NA,0.18140025,0.49523559928622496,0,0.155577,0,0.078664,0,0,0,0.091888,1.744294,0,0.10638,0
ENSMUSG00000000983,Wfdc18,NA,mouse-specific,yes,DOI: 10.1055/s-0034-1397088,immunity,27.9660955,8.570941038554068,37.901754,17.02955,29.784382,20.642532999999997,27.421293,34.469418,24.069828,29.942386,22.567251,31.005304,44.889946,15.869501
ENSMUSG00000001014,Icam4,ICAM4,one-to-one,yes,NA,NA,0.08044683333333333,0.09595140379269015,0.130947,0,0,0,0.054252,0.118961,0,0.045966,0.186446,0,0.303519,0.12527100000000002
ENSMUSG00000001016,Ilf2,ILF2,one-to-one,No_annotation,NA,NA,7.077473416666667,9.926030748895126,1.968856,3.31826,2.279889,2.900794,3.168598,3.0428879999999996,3.1427660000000004,3.014843,31.575035999999997,2.893059,24.56397,3.060722
ENSMUSG00000001017,Chtop,CHTOP,one-to-one,No_annotation,NA,NA,19.598744666666665,23.31271000019815,7.210288,8.64349,8.753707,9.960619,9.920826,9.210939,9.220089,8.442041999999999,68.74591,11.930291,70.038547,13.108188000000002
ENSMUSG00000001018,Snapin,SNAPIN,one-to-one,No_annotation,NA,NA,4.99397925,4.417047496667637,2.400506,3.5744,3.069399,3.926966,2.433624,3.386626,2.1904630000000003,2.740409,13.527069,3.927473,15.146343,3.604473000000001
ENSMUSG00000001020,S100a4,S100A4,one-to-one,yes,NA,NA,11.317951666666666,14.995713928443804,20.463461,3.465642,7.438807,4.584605,4.864125,6.005476,3.150279,5.309465,8.287557,5.888825,56.638984,9.718194
ENSMUSG00000001021,S100a3,S100A3,one-to-one,No_annotation,NA,NA,0.10364608333333332,0.18105787261508824,0.118669,0.118817,0.143336,0,0.156478,0,0,0,0.064485,0,0.641968,0
ENSMUSG00000001023,S100a5,S100A5,one-to-one,No_annotation,NA,NA,0.03986283333333333,0.1031256435129968,0,0,0,0,0,0,0,0.135155,0,0,0.343199,0
ENSMUSG00000001025,S100a6,S100A6,one-to-one,No_annotation,NA,NA,18.753114916666668,12.310710241752457,29.531209,11.987404,16.89514,12.973477,14.752025,13.694255,5.90708,13.725127,39.565003,12.003126,44.631449,9.372084
ENSMUSG00000001027,Scn4a,SCN4A,one-to-one,No_annotation,NA,NA,0.11274566666666666,0.29613704956637693,0.021277,0.004372,0.028903,0,0.005578,0.005845,0.009961,0,0.020223,0.018608,1.036484,0.201697
ENSMUSG00000001029,Icam2,ICAM2,one-to-one,No_annotation,NA,NA,3.656681583333333,9.46803933281176,0.697232,0.503208,0.77602,0.611782,0.320474,0.767187,0.600622,0.45675,3.3666720000000003,0.531395,33.604150999999995,1.644686
ENSMUSG00000001034,Mapk7,MAPK7,one-to-one,No_annotation,NA,NA,1.533539083333333,1.85193397865904,0.699994,0.683668,0.591957,0.821766,0.470086,0.8215790000000001,0.557206,0.703359,3.703369,1.264406,6.713211,1.371868
ENSMUSG00000001036,Epn2,EPN2,one-to-one,No_annotation,NA,NA,1.3638359166666667,1.17119658169478,0.824963,0.707079,0.466036,0.977549,0.874725,1.166825,0.534525,0.842383,3.688843,1.20083,3.949988,1.132285
ENSMUSG00000001039,B9d1,B9D1,one-to-one,No_annotation,NA,NA,3.476896333333334,2.261304499329549,4.088941,3.052526,1.895715,2.825861,3.883657,3.06686,2.641844,1.13965,9.093688,1.728234,6.471951,1.833829
ENSMUSG00000001052,Sec24b,SEC24B,one-to-one,No_annotation,NA,NA,5.710775833333333,6.180674182523925,2.265398,3.102666,2.7477760000000004,3.227001,2.792721,2.843164,2.2912199999999996,2.6641250000000003,18.137181999999996,4.115169,19.534562,4.808326
ENSMUSG00000001053,N4bp3,N4BP3,one-to-one,No_annotation,NA,NA,0.8669904166666667,1.4219554679044473,0.404524,0.202373,0.303328,0.146266,0.35609,0.221672,0.373844,0.365208,2.394443,0.496571,4.947494,0.192072
ENSMUSG00000001054,Rmnd5b,RMND5B,one-to-one,No_annotation,NA,NA,4.0936435,5.09688450957257,1.909964,1.387158,1.762399,2.075977,1.986962,1.768712,2.332011,1.597226,11.098891,3.12063,17.922214,2.161578
ENSMUSG00000001056,Nhp2,NHP2,one-to-one,No_annotation,NA,NA,25.680043,27.76800666699836,18.761341,13.268696,21.64592,14.338422,14.881423,14.334438,13.171783,11.745598,106.978252,17.560273,50.891968000000006,10.582402
ENSMUSG00000001062,Vps9d1,VPS9D1,one-to-one,No_annotation,NA,NA,3.1006164166666665,2.2855453938882326,2.285604,1.53647,1.832475,1.7718580000000002,2.038821,1.917397,2.839275,1.944674,8.441816999999999,2.412269,7.340591999999999,2.846145
ENSMUSG00000001065,Zfp276,ZNF276,one-to-one,No_annotation,NA,NA,2.9870651666666665,3.8399096252869818,1.220314,0.916762,1.437469,1.420249,1.492254,1.009698,1.091082,1.194527,11.066042,1.328904,11.270218,2.397263
ENSMUSG00000001076,C1ql4,C1QL4,one-to-one,yes,NA,NA,0.016549,0.0342840065734341,0,0,0.021184,0,0,0,0,0,0.092633,0,0.084771,0
ENSMUSG00000001082,Mfsd10,MFSD10,one-to-one,No_annotation,NA,NA,8.116784749999999,4.92279689249023,3.969473,5.714056,4.165712,5.934113,4.113868,6.3188759999999995,7.558386,4.990861,16.555166,9.636383,19.008528999999996,9.435994
ENSMUSG00000001089,Luzp1,LUZP1,one-to-one,No_annotation,NA,NA,2.3601794166666665,4.911532308347725,0.6031949999999999,0.726831,0.8573230000000001,0.609856,0.701308,0.510679,0.64045,0.879427,17.770422,0.751387,3.3168200000000003,0.954455
ENSMUSG00000001095,Slc13a2,SLC13A2,one-to-one,No_annotation,NA,NA,9.022790583333332,31.112157303648672,0.014439,0.029944,0.01404,0,0.03814,0.040352,0.254825,0,107.816914,0,0.020484,0.044349
ENSMUSG00000001098,Kctd10,KCTD10,one-to-one,No_annotation,NA,NA,7.55951,12.228884445275265,2.5799,2.017932,2.04719,2.6528719999999995,2.469176,2.539661,1.975128,2.000611,37.149572,2.084279,29.881732,3.316067
ENSMUSG00000001100,Poldip2,POLDIP2,one-to-one,No_annotation,NA,NA,11.855170583333331,7.309067358426997,7.697583,8.600861,9.671802,10.198434,6.884536,8.670964,9.208421,7.6943,32.170653,10.206861,20.587552,10.67008
ENSMUSG00000001103,Sebox,SEBOX,one-to-one,No_annotation,NA,NA,0.006892,0.01619504773351746,0,0,0,0,0,0,0.037163,0,0,0,0.045541,0
ENSMUSG00000001105,Ift20,IFT20,one-to-one,No_annotation,NA,NA,76.60564216666667,43.6322349088846,58.63613199999999,64.275075,63.65504,63.081964,60.868208,68.906349,51.56521300000001,59.35249,212.84495899999996,64.37004800000001,85.13813699999999,66.574091
ENSMUSG00000001119,Col6a1,COL6A1,one-to-one,yes,NA,NA,9.418767083333334,12.112227109199578,3.815471,4.915835,2.278469,4.998583,4.98641,3.725347,3.554109,4.88748,40.302864,4.020796,29.218384,6.321457
ENSMUSG00000001120,Pcbp3,PCBP3,one-to-one,No_annotation,NA,NA,0.6879646666666667,0.43349610314749154,0.5772550000000001,0.538107,0.32623,0.448488,0.283094,0.8485290000000001,0.231275,0.521298,1.1876799999999998,0.697439,1.758436,0.837745
ENSMUSG00000001123,Lgals9,LGALS9 | LGALS9B | LGALS9C,one-to-many (mouse-to-human),yes,NA,NA,65.20471758333333,184.62857792574803,6.991151,9.607414,5.133629,12.137747,7.825219000000001,8.71762,10.852512,4.935451,649.845873,5.915051999999999,55.00633,5.488613
ENSMUSG00000001127,Araf,ARAF,one-to-one,No_annotation,NA,NA,15.869769916666666,14.387693946869732,7.350369000000001,11.66241,8.044258000000001,9.607416,7.748982,9.485774,8.700284,10.877661000000002,48.342768,13.252736,44.458528,10.906052999999998
ENSMUSG00000001128,Cfp,CFP,one-to-one,yes,NA,NA,6.187075166666666,12.577122180219822,2.757854,1.129696,3.152074,2.49579,2.363198,2.578694,1.399941,1.375889,7.761477,2.428882,45.726957,1.07445
ENSMUSG00000001131,Timp1,TIMP1,one-to-one,yes,NA,NA,1.8401401666666668,1.2931386661316324,3.883535,0.713974,1.42506,1.115952,0.778932,3.221576,0.91921,1.203007,1.286232,1.177968,4.5271170000000005,1.829119
ENSMUSG00000001134,Uxt,UXT,one-to-one,No_annotation,NA,NA,5.7561263333333335,5.699471591637427,3.646148,3.858476,3.2219970000000004,4.032613,2.431466,4.200442,3.740575,3.0551959999999996,22.029634,3.535213,12.021594,3.3001620000000003
ENSMUSG00000001138,Cnnm3,CNNM3,one-to-one,No_annotation,NA,NA,1.6306465833333332,1.2341893786779798,0.824628,1.064947,0.552601,0.957509,0.6332599999999999,1.895054,0.722334,0.952859,3.494176,1.462848,4.3110100000000005,2.6965329999999996
ENSMUSG00000001143,Lman2l,LMAN2L,one-to-one,No_annotation,NA,NA,3.3043724166666664,2.6499635434328135,1.4102599999999998,1.707272,2.231431,2.7183409999999997,1.5746889999999998,2.38236,2.239641,1.9298470000000003,7.25347,2.610576,10.134189,3.460393
ENSMUSG00000001150,Mcm3ap,MCM3AP,one-to-one,No_annotation,NA,NA,2.1816055,2.7018814561413076,1.254172,0.598972,1.187086,1.248777,0.573591,2.727058,0.8827750000000001,0.708727,7.306830000000001,0.654169,8.314242,0.722867
ENSMUSG00000001151,Pcnt,PCNT,one-to-one,No_annotation,NA,NA,1.5466577499999998,2.443997106258222,0.326581,0.513658,0.335511,0.437693,0.5743670000000001,0.696828,0.357694,0.878326,6.218901,0.5235719999999999,7.272683999999999,0.4240779999999999
ENSMUSG00000001155,Ftcd,FTCD,one-to-one,No_annotation,NA,NA,1.1073005833333334,0.3301682512897321,1.23461,0.926932,0.992702,0.690225,0.759688,1.142353,1.385866,1.018051,1.73453,0.670942,1.227753,1.503955
ENSMUSG00000001156,Mxd1,MXD1,one-to-one,No_annotation,NA,NA,10.352047833333334,30.465061969617818,0.70541,1.027459,0.816822,0.919925,0.775706,0.936033,0.90688,0.89335,106.836638,1.040187,8.563926,0.802238
ENSMUSG00000001157,Gmcl1,GMCL1 | GMCL2,one-to-many (mouse-to-human),No_annotation,NA,NA,3.945126416666666,5.737652362642272,1.223501,1.406063,1.791575,2.432587,1.33662,1.6796840000000002,1.685806,1.489936,20.388068,1.753696,10.201075,1.952906
ENSMUSG00000001158,Snrnp27,SNRNP27,one-to-one,No_annotation,NA,NA,15.127819,13.099195607620567,9.685263,11.2445,11.405878,8.957243,8.250743,11.679752,10.956354,10.283974,51.650355,8.778801,31.182985,7.45798
ENSMUSG00000001166,Oas1c,OAS1,one-to-many (human-to-mouse),No_annotation,NA,NA,0.6989500000000001,1.4738114881091011,0.167839,0.080193,0.074992,0.118563,0.033655,0.035599,0.029781,0.109363,4.142209,0.056121,3.539085,0
ENSMUSG00000001168,Oas1h,OAS1,one-to-many (human-to-mouse),No_annotation,NA,NA,0.01464708333333333,0.05073898503205729,0,0,0,0,0,0,0,0,0.175765,0,0,0
ENSMUSG00000001173,Ocrl,OCRL,one-to-one,No_annotation,NA,NA,1.5137391666666666,0.8830406515473919,0.911388,1.248417,0.942949,1.223491,0.62933,1.359289,1.104178,1.189746,3.435092,1.4972310000000002,3.230963,1.392796
ENSMUSG00000001175,Calm1,CALM1,one-to-one,No_annotation,NA,NA,158.77461966666667,333.6387662039184,31.802066999999997,37.44827900000001,43.81045700000001,41.610220000000005,45.94036800000001,42.457251,43.291668,42.074377,1191.769866,46.798396,298.813456,39.479031
ENSMUSG00000001211,Agpat3,AGPAT3,one-to-one,No_annotation,NA,NA,15.208020833333332,17.819599507468855,6.64534,7.068703999999999,12.45935,8.50422,7.594825,8.023434,7.172109,7.902825999999999,67.251194,9.360204,32.082012999999996,8.432031
ENSMUSG00000001225,Slc26a3,SLC26A3,one-to-one,No_annotation,NA,NA,6.979641749999999,24.143310127407993,0.032354,0,0,0.014872,0,0,0.063552,0,83.64492299999999,0,0,0
ENSMUSG00000001227,Sema6b,SEMA6B,one-to-one,No_annotation,NA,NA,0.5829068333333334,0.6566824982953514,0.329403,0.345323,0.193258,0.307926,0.368659,0.393565,0.185626,0.216959,1.308759,0.233128,2.415886,0.69639
ENSMUSG00000001228,Uhrf1,UHRF1,one-to-one,No_annotation,NA,NA,2.27396125,4.934610957738818,0.283573,0.175177,0.20386,0.093855,0.159456,0.288122,0.612583,0.16676,15.791001,0.329509,8.92761,0.256029
ENSMUSG00000001229,Dpp9,DPP9,one-to-one,No_annotation,NA,NA,6.7204706666666665,3.4151441998611087,4.0557479999999995,4.343805,4.606497,6.609863000000001,5.636146999999999,5.7814820000000005,4.643077,4.429442999999999,14.804016,6.058704,12.504709,7.172157
